Zeit [s];y
;-
0;1
0;"06EDFF"
10.300000;4.988090
10.310000;4.989876
10.320000;4.991397
10.330000;4.992690
10.340000;4.993791
10.350000;4.994728
10.360000;4.995524
10.370000;4.996202
10.380000;4.996779
10.390000;4.997270
10.400000;4.997687
10.410000;4.998042
10.420000;4.998344
10.430000;4.998601
10.440000;4.998820
10.450000;4.999006
10.460000;4.999164
10.470000;4.999299
10.480000;4.999413
10.490000;4.999511
10.500000;4.999594
10.510000;4.999664
10.520000;4.999724
10.530000;4.999775
10.540000;4.999818
10.550000;4.999855
10.560000;4.999886
10.570000;4.999913
10.580000;4.999935
10.590000;4.999954
10.600000;4.999970
10.610000;4.999984
10.620000;4.999996
10.630000;5.000006
10.640000;5.000014
10.650000;5.000021
10.660000;5.000027
10.670000;5.000032
10.680000;5.000037
10.690000;5.000040
10.700000;5.000043
10.710000;5.000046
10.720000;5.000048
10.730000;5.000050
10.740000;5.000051
10.750000;5.000052
10.760000;5.000053
10.770000;5.000054
10.780000;5.000055
10.790000;5.000055
10.800000;5.000056
10.810000;5.000056
10.820000;5.000056
10.830000;5.000056
10.840000;5.000056
10.850000;5.000056
10.860000;5.000056
10.870000;5.000056
10.880000;5.000056
10.890000;5.000056
10.900000;5.000056
10.910000;5.000056
10.920000;5.000056
10.930000;5.000056
10.940000;5.000055
10.950000;5.000055
10.960000;5.000055
10.970000;5.000055
10.980000;5.000055
10.990000;5.000054
11.000000;5.000054
11.010000;4.988054
11.020000;4.967110
11.030000;4.954887
11.040000;4.952345
11.050000;4.955704
11.060000;4.961400
11.070000;4.967312
11.080000;4.972542
11.090000;4.976890
11.100000;4.980449
11.110000;4.983383
11.120000;4.985834
11.130000;4.987908
11.140000;4.989675
11.150000;4.991186
11.160000;4.992479
11.170000;4.993584
11.180000;4.994529
11.190000;4.995336
11.200000;4.996025
11.210000;4.996614
11.220000;4.997116
11.230000;4.997544
11.240000;4.997910
11.250000;4.998222
11.260000;4.998489
11.270000;4.998716
11.280000;4.998911
11.290000;4.999076
11.300000;4.999218
11.310000;4.999339
11.320000;4.999442
11.330000;4.999530
11.340000;4.999605
11.350000;4.999669
11.360000;4.999724
11.370000;4.999770
11.380000;4.999810
11.390000;4.999844
11.400000;4.999873
11.410000;4.999898
11.420000;4.999919
11.430000;4.999937
11.440000;4.999952
11.450000;4.999965
11.460000;4.999976
11.470000;4.999986
11.480000;4.999994
11.490000;5.000001
11.500000;5.000006
11.510000;5.000011
11.520000;5.000015
11.530000;5.000019
11.540000;5.000022
11.550000;5.000025
11.560000;5.000027
11.570000;5.000029
11.580000;5.000030
11.590000;5.000031
11.600000;5.000032
11.610000;5.000033
11.620000;5.000034
11.630000;5.000035
11.640000;5.000035
11.650000;5.000035
11.660000;5.000036
11.670000;5.000036
11.680000;5.000036
11.690000;5.000036
11.700000;5.000036
11.710000;5.000036
11.720000;5.000036
11.730000;5.000036
11.740000;5.000036
11.750000;5.000036
11.760000;5.000036
11.770000;5.000036
11.780000;5.000036
11.790000;5.000036
11.800000;5.000036
11.810000;5.000036
11.820000;5.000036
11.830000;5.000036
11.840000;5.000035
11.850000;5.000035
11.860000;5.000035
11.870000;5.000035
11.880000;5.000035
11.890000;5.000035
11.900000;5.000035
11.910000;5.000035
11.920000;5.000034
11.930000;5.000034
11.940000;5.000034
11.950000;5.000034
11.960000;5.000034
11.970000;5.000034
11.980000;5.000033
11.990000;5.000033
12.000000;5.000033
12.010000;4.988033
12.020000;4.967118
12.030000;4.954996
12.040000;4.952599
12.050000;4.956072
12.060000;4.961803
12.070000;4.967671
12.080000;4.972809
12.090000;4.977052
12.100000;4.980515
12.110000;4.983373
12.120000;4.985769
12.130000;4.987806
12.140000;4.989550
12.150000;4.991048
12.160000;4.992334
12.170000;4.993438
12.180000;4.994384
12.190000;4.995194
12.200000;4.995888
12.210000;4.996482
12.220000;4.996991
12.230000;4.997427
12.240000;4.997800
12.250000;4.998120
12.260000;4.998394
12.270000;4.998628
12.280000;4.998829
12.290000;4.999001
12.300000;4.999148
12.310000;4.999274
12.320000;4.999382
12.330000;4.999474
12.340000;4.999553
12.350000;4.999621
12.360000;4.999679
12.370000;4.999729
12.380000;4.999771
12.390000;4.999808
12.400000;4.999839
12.410000;4.999866
12.420000;4.999888
12.430000;4.999908
12.440000;4.999925
12.450000;4.999939
12.460000;4.999951
12.470000;4.999962
12.480000;4.999971
12.490000;4.999978
12.500000;4.999985
12.510000;4.999990
12.520000;4.999995
12.530000;4.999999
12.540000;5.000003
12.550000;5.000006
12.560000;5.000008
12.570000;5.000010
12.580000;5.000012
12.590000;5.000014
12.600000;5.000015
12.610000;5.000016
12.620000;5.000017
12.630000;5.000018
12.640000;5.000018
12.650000;5.000019
12.660000;5.000019
12.670000;5.000020
12.680000;5.000020
12.690000;5.000020
12.700000;5.000021
12.710000;5.000021
12.720000;5.000021
12.730000;5.000021
12.740000;5.000021
12.750000;5.000021
12.760000;5.000021
12.770000;5.000021
12.780000;5.000021
12.790000;5.000021
12.800000;5.000021
12.810000;5.000021
12.820000;5.000021
12.830000;5.000021
12.840000;5.000021
12.850000;5.000021
12.860000;5.000021
12.870000;5.000021
12.880000;5.000020
12.890000;5.000020
12.900000;5.000020
12.910000;5.000020
12.920000;5.000020
12.930000;5.000020
12.940000;5.000020
12.950000;5.000020
12.960000;5.000020
12.970000;5.000020
12.980000;5.000020
12.990000;5.000020
13.000000;5.000020
13.010000;5.024020
13.020000;5.065964
13.030000;5.090610
13.040000;5.095988
13.050000;5.089500
13.060000;5.078180
13.070000;5.066271
13.080000;5.055629
13.090000;5.046720
13.100000;5.039404
13.110000;5.033379
13.120000;5.028361
13.130000;5.024137
13.140000;5.020553
13.150000;5.017502
13.160000;5.014902
13.170000;5.012686
13.180000;5.010799
13.190000;5.009192
13.200000;5.007824
13.210000;5.006660
13.220000;5.005670
13.230000;5.004828
13.240000;5.004111
13.250000;5.003502
13.260000;5.002983
13.270000;5.002541
13.280000;5.002165
13.290000;5.001846
13.300000;5.001574
13.310000;5.001342
13.320000;5.001145
13.330000;5.000978
13.340000;5.000835
13.350000;5.000714
13.360000;5.000610
13.370000;5.000523
13.380000;5.000448
13.390000;5.000384
13.400000;5.000330
13.410000;5.000284
13.420000;5.000245
13.430000;5.000211
13.440000;5.000183
13.450000;5.000159
13.460000;5.000138
13.470000;5.000120
13.480000;5.000105
13.490000;5.000093
