Zeit [s];r [rad];u1;d;y2 [rad]
24.69;0;0.49057743;0;0.5560619
24.7;0;0.490577914;0;0.5560619
24.71;0;0.4905784;0;0.5560619
24.72;0;0.490578888;0;0.5560619
24.73;0;0.490579377;0;0.5560619
24.74;0;0.490579868;0;0.5560619
24.75;0;0.49058036;0;0.5560619
24.76;0;0.490580854;0;0.5560619
24.77;0;0.490581349;0;0.5560619
24.78;0;0.490581846;0;0.5560619
24.79;0;0.490582344;0;0.5560619
24.8;0;0.490582843;0;0.5560619
24.81;0;0.490583343;0;0.5560619
24.82;0;0.490583845;0;0.5560619
24.83;0;0.490584348;0;0.5560619
24.84;0;0.490584851;0;0.5560619
24.85;0;0.490585356;0;0.5560619
24.86;0;0.490585862;0;0.5560619
24.87;0;0.490586368;0;0.5560619
24.88;0;0.490586876;0;0.5560619
24.89;0;0.490587384;0;0.5560619
24.9;0;0.490587893;0;0.5560619
24.91;0;0.490588403;0;0.5560619
24.92;0;0.490588913;0;0.5560619
24.93;0;0.490589425;0;0.5560619
24.94;0;0.490589937;0;0.5560619
24.95;0;0.490590449;0;0.5560619
24.96;0;0.490590962;0;0.5560619
24.97;0;0.490591476;0;0.5560619
24.98;0;0.490591991;0;0.5560619
24.99;0;0.490592505;0;0.5560619
25;0;0.490593021;0;0.5560619
25.01;0;0.490593537;0;0.5560619
25.02;0;0.490594053;0;0.5560619
25.03;0;0.49059457;0;0.5560619
25.04;0;0.490595087;0;0.5560619
25.05;0;0.490595605;0;0.5560619
25.06;0;0.490596123;0;0.5560619
25.07;0;0.490596642;0;0.5560619
25.08;0;0.490597161;0;0.5560619
25.09;0;0.49059768;0;0.5560619
25.1;0;0.490598199;0;0.5560619
25.11;0;0.490598719;0;0.5560619
25.12;0;0.490599239;0;0.5560619
25.13;0;0.49059976;0;0.5560619
25.14;0;0.490600281;0;0.5560619
25.15;0;0.490600802;0;0.5560619
25.16;0;0.490601323;0;0.5560619
25.17;0;0.490601844;0;0.5560619
25.18;0;0.490602366;0;0.5560619
25.19;0;0.490602888;0;0.5560619
25.2;0;0.49060341;0;0.5560619
25.21;0;0.490603933;0;0.5560619
25.22;0;0.490604455;0;0.5560619
25.23;0;0.490604978;0;0.5560619
25.24;0;0.490605501;0;0.5560619
25.25;0;0.490606024;0;0.5560619
25.26;0;0.490606548;0;0.5560619
25.27;0;0.490607071;0;0.5560619
25.28;0;0.490607595;0;0.5560619
25.29;0;0.490608118;0;0.5560619
25.3;0;0.490608642;0;0.5560619
25.31;0;0.490609166;0;0.5560619
25.32;0;0.490609691;0;0.5560619
25.33;0;0.490610215;0;0.5560619
25.34;0;0.490610739;0;0.5560619
25.35;0;0.490611264;0;0.5560619
25.36;0;0.490611788;0;0.5560619
25.37;0;0.490612313;0;0.5560619
25.38;0;0.490612838;0;0.5560619
25.39;0;0.490613363;0;0.5560619
25.4;0;0.490613888;0;0.5560619
25.41;0;0.490614413;0;0.5560619
25.42;0;0.490614938;0;0.5560619
25.43;0;0.490615463;0;0.5560619
25.44;0;0.490615989;0;0.5560619
25.45;0;0.490616514;0;0.5560619
25.46;0;0.49061704;0;0.5560619
25.47;0;0.490617565;0;0.5560619
25.48;0;0.490618091;0;0.5560619
25.49;0;0.490618616;0;0.5560619
25.5;0;0.490619142;0;0.5560619
25.51;0;0.490619668;0;0.5560619
25.52;0;0.490620194;0;0.5560619
25.53;0;0.49062072;0;0.5560619
25.54;0;0.490621246;0;0.5560619
25.55;0;0.490621772;0;0.5560619
25.56;0;0.490622298;0;0.5560619
25.57;0;0.490622824;0;0.5560619
25.58;0;0.49062335;0;0.5560619
25.59;0;0.490623876;0;0.5560619
25.6;0;0.490624402;0;0.5560619
25.61;0;0.490624928;0;0.5560619
25.62;0;0.490625455;0;0.5560619
25.63;0;0.490625981;0;0.5560619
25.64;0;0.490626507;0;0.5560619
25.65;0;0.490627033;0;0.5560619
25.66;0;0.49062756;0;0.5560619
25.67;0;0.490628086;0;0.5560619
25.68;0;0.490628613;0;0.5560619
25.69;0;0.490629139;0;0.5560619
25.7;0;0.490629666;0;0.5560619
25.71;0;0.490630192;0;0.5560619
25.72;0;0.490630719;0;0.5560619
25.73;0;0.490631245;0;0.5560619
25.74;0;0.490631772;0;0.5560619
25.75;0;0.490632298;0;0.5560619
25.76;0;0.490632825;0;0.5560619
25.77;0;0.490633352;0;0.5560619
25.78;0;0.490633878;0;0.5560619
25.79;0;0.490634405;0;0.5560619
25.8;0;0.490634932;0;0.5560619
25.81;0;0.490635458;0;0.5560619
25.82;0;0.490635985;0;0.5560619
25.83;0;0.490636512;0;0.5560619
25.84;0;0.490637038;0;0.5560619
25.85;0;0.490637565;0;0.5560619
25.86;0;0.490638092;0;0.5560619
25.87;0;0.490638619;0;0.5560619
25.88;0;0.490639145;0;0.5560619
25.89;0;0.490639672;0;0.5560619
25.9;0;0.490640199;0;0.5560619
25.91;0;0.490640726;0;0.5560619
25.92;0;0.490641253;0;0.5560619
25.93;0;0.490641779;0;0.5560619
25.94;0;0.490642306;0;0.5560619
25.95;0;0.490642833;0;0.5560619
25.96;0;0.49064336;0;0.5560619
25.97;0;0.490643887;0;0.5560619
25.98;0;0.490644414;0;0.5560619
25.99;0;0.490644941;0;0.5560619
26;0;0.490645467;0;0.5560619
26.01;0;0.490645994;0;0.5560619
26.02;0;0.490646521;0;0.5560619
26.03;0;0.490647048;0;0.5560619
26.04;0;0.490647575;0;0.5560619
26.05;0;0.490648102;0;0.5560619
26.06;0;0.490648629;0;0.5560619
26.07;0;0.490649156;0;0.5560619
26.08;0;0.490649683;0;0.5560619
26.09;0;0.49065021;0;0.5560619
26.1;0;0.490650736;0;0.5560619
26.11;0;0.490651263;0;0.5560619
26.12;0;0.49065179;0;0.5560619
26.13;0;0.490652317;0;0.5560619
26.14;0;0.490652844;0;0.5560619
26.15;0;0.490653371;0;0.5560619
26.16;0;0.490653898;0;0.5560619
26.17;0;0.490654425;0;0.5560619
26.18;0;0.490654952;0;0.5560619
26.19;0;0.490655479;0;0.5560619
26.2;0;0.490656006;0;0.5560619
26.21;0;0.490656533;0;0.5560619
26.22;0;0.49065706;0;0.5560619
26.23;0;0.490657587;0;0.5560619
26.24;0;0.490658114;0;0.5560619
26.25;0;0.490658641;0;0.5560619
26.26;0;0.490659168;0;0.5560619
26.27;0;0.490659695;0;0.5560619
26.28;0;0.490660222;0;0.5560619
26.29;0;0.490660749;0;0.5560619
26.3;0;0.490661276;0;0.5560619
26.31;0;0.490661803;0;0.5560619
26.32;0;0.49066233;0;0.5560619
26.33;0;0.490662857;0;0.5560619
26.34;0;0.490663384;0;0.5560619
26.35;0;0.490663911;0;0.5560619
26.36;0;0.490664438;0;0.5560619
26.37;0;0.490664965;0;0.5560619
26.38;0;0.490665492;0;0.5560619
26.39;0;0.490666019;0;0.5560619
26.4;0;0.490666546;0;0.5560619
26.41;0;0.490667073;0;0.5560619
26.42;0;0.4906676;0;0.5560619
26.43;0;0.490668127;0;0.5560619
26.44;0;0.490668654;0;0.5560619
26.45;0;0.490669181;0;0.5560619
26.46;0;0.490669708;0;0.5560619
26.47;0;0.490670235;0;0.5560619
26.48;0;0.490670762;0;0.5560619
26.49;0;0.490671289;0;0.5560619
26.5;0;0.490671816;0;0.5560619
26.51;0;0.490672343;0;0.5560619
26.52;0;0.49067287;0;0.5560619
26.53;0;0.490673397;0;0.5560619
26.54;0;0.490673924;0;0.5560619
26.55;0;0.490674451;0;0.5560619
26.56;0;0.490674978;0;0.5560619
26.57;0;0.490675505;0;0.5560619
26.58;0;0.490676032;0;0.5560619
26.59;0;0.490676559;0;0.5560619
26.6;0;0.490677086;0;0.5560619
26.61;0;0.490677613;0;0.5560619
26.62;0;0.49067814;0;0.5560619
26.63;0;0.490678667;0;0.5560619
26.64;0;0.490679194;0;0.5560619
26.65;0;0.490679721;0;0.5560619
26.66;0;0.490680248;0;0.5560619
26.67;0;0.490680775;0;0.5560619
26.68;0;0.490681302;0;0.5560619
26.69;0;0.490681829;0;0.5560619
26.7;0;0.490682356;0;0.5560619
26.71;0;0.490682883;0;0.5560619
26.72;0;0.49068341;0;0.5560619
26.73;0;0.490683937;0;0.5560619
26.74;0;0.490684464;0;0.5560619
26.75;0;0.490684991;0;0.5560619
26.76;0;0.490685518;0;0.5560619
26.77;0;0.490686045;0;0.5560619
26.78;0;0.490686572;0;0.5560619
26.79;0;0.490687099;0;0.5560619
26.8;0;0.490687626;0;0.5560619
26.81;0;0.490688153;0;0.5560619
26.82;0;0.49068868;0;0.5560619
26.83;0;0.490689207;0;0.5560619
26.84;0;0.490689734;0;0.5560619
26.85;0;0.490690261;0;0.5560619
26.86;0;0.490690788;0;0.5560619
26.87;0;0.490691315;0;0.5560619
26.88;0;0.490691842;0;0.5560619
26.89;0;0.490692369;0;0.5560619
26.9;0;0.490692896;0;0.5560619
26.91;0;0.490693423;0;0.5560619
26.92;0;0.49069395;0;0.5560619
26.93;0;0.490694477;0;0.5560619
26.94;0;0.490695004;0;0.5560619
26.95;0;0.490695531;0;0.5560619
26.96;0;0.490696058;0;0.5560619
26.97;0;0.490696585;0;0.5560619
26.98;0;0.490697112;0;0.5560619
26.99;0;0.490697639;0;0.5560619
27;0;0.490698166;0;0.5560619
27.01;0;0.490698693;0;0.5560619
27.02;0;0.49069922;0;0.5560619
27.03;0;0.490699747;0;0.5560619
27.04;0;0.490700274;0;0.5560619
27.05;0;0.490700801;0;0.5560619
27.06;0;0.490701328;0;0.5560619
27.07;0;0.490701855;0;0.5560619
27.08;0;0.490702382;0;0.5560619
27.09;0;0.490702909;0;0.5560619
27.1;0;0.490703436;0;0.5560619
27.11;0;0.490703963;0;0.5560619
27.12;0;0.490704491;0;0.5560619
27.13;0;0.490705018;0;0.5560619
27.14;0;0.490705545;0;0.5560619
27.15;0;0.490706072;0;0.5560619
27.16;0;0.490706599;0;0.5560619
27.17;0;0.490707126;0;0.5560619
27.18;0;0.490707653;0;0.5560619
27.19;0;0.49070818;0;0.5560619
27.2;0;0.490708707;0;0.5560619
27.21;0;0.490709234;0;0.5560619
27.22;0;0.490709761;0;0.5560619
27.23;0;0.490710288;0;0.5560619
27.24;0;0.490710815;0;0.5560619
27.25;0;0.490711342;0;0.5560619
27.26;0;0.490711869;0;0.5560619
27.27;0;0.490712396;0;0.5560619
27.28;0;0.490712923;0;0.5560619
27.29;0;0.49071345;0;0.5560619
27.3;0;0.490713977;0;0.5560619
27.31;0;0.490714504;0;0.5560619
27.32;0;0.490715031;0;0.5560619
27.33;0;0.490715558;0;0.5560619
27.34;0;0.490716085;0;0.5560619
27.35;0;0.490716612;0;0.5560619
27.36;0;0.490717139;0;0.5560619
27.37;0;0.490717666;0;0.5560619
27.38;0;0.490718193;0;0.5560619
27.39;0;0.49071872;0;0.5560619
27.4;0;0.490719247;0;0.5560619
27.41;0;0.490719774;0;0.5560619
27.42;0;0.490720301;0;0.5560619
27.43;0;0.490720828;0;0.5560619
27.44;0;0.490721355;0;0.5560619
27.45;0;0.490721882;0;0.5560619
27.46;0;0.490722409;0;0.5560619
27.47;0;0.490722936;0;0.5560619
27.48;0;0.490723463;0;0.5560619
27.49;0;0.49072399;0;0.5560619
27.5;0;0.490724517;0;0.5560619
27.51;0;0.490725044;0;0.5560619
27.52;0;0.490725571;0;0.5560619
27.53;0;0.490726098;0;0.5560619
27.54;0;0.490726625;0;0.5560619
27.55;0;0.490727152;0;0.5560619
27.56;0;0.490727679;0;0.5560619
27.57;0;0.490728206;0;0.5560619
27.58;0;0.490728733;0;0.5560619
27.59;0;0.49072926;0;0.5560619
27.6;0;0.490729787;0;0.5560619
27.61;0;0.490730314;0;0.5560619
27.62;0;0.490730842;0;0.5560619
27.63;0;0.490731369;0;0.5560619
27.64;0;0.490731896;0;0.5560619
27.65;0;0.490732423;0;0.5560619
27.66;0;0.49073295;0;0.5560619
27.67;0;0.490733477;0;0.5560619
27.68;0;0.490734004;0;0.5560619
27.69;0;0.490734531;0;0.5560619
27.7;0;0.490735058;0;0.5560619
27.71;0;0.490735585;0;0.5560619
27.72;0;0.490736112;0;0.5560619
27.73;0;0.490736639;0;0.5560619
27.74;0;0.490737166;0;0.5560619
27.75;0;0.490737693;0;0.5560619
27.76;0;0.49073822;0;0.5560619
27.77;0;0.490738747;0;0.5560619
27.78;0;0.490739274;0;0.5560619
27.79;0;0.490739801;0;0.5560619
27.8;0;0.490740328;0;0.5560619
27.81;0;0.490740855;0;0.5560619
27.82;0;0.490741382;0;0.5560619
27.83;0;0.490741909;0;0.5560619
27.84;0;0.490742436;0;0.5560619
27.85;0;0.490742963;0;0.5560619
27.86;0;0.49074349;0;0.5560619
27.87;0;0.490744017;0;0.5560619
27.88;0;0.490744544;0;0.5560619
27.89;0;0.490745071;0;0.5560619
27.9;0;0.490745598;0;0.5560619
27.91;0;0.490746125;0;0.5560619
27.92;0;0.490746652;0;0.5560619
27.93;0;0.490747179;0;0.5560619
27.94;0;0.490747706;0;0.5560619
27.95;0;0.490748233;0;0.5560619
27.96;0;0.49074876;0;0.5560619
27.97;0;0.490749287;0;0.5560619
27.98;0;0.490749814;0;0.5560619
27.99;0;0.490750341;0;0.5560619
28;0;0.490750868;0;0.5560619
28.01;0;0.490751395;0;0.5560619
28.02;0;0.490751922;0;0.5560619
28.03;0;0.490752449;0;0.5560619
28.04;0;0.490752976;0;0.5560619
28.05;0;0.490753503;0;0.5560619
28.06;0;0.49075403;0;0.5560619
28.07;0;0.490754557;0;0.5560619
28.08;0;0.490755084;0;0.5560619
28.09;0;0.490755611;0;0.5560619
28.1;0;0.490756138;0;0.5560619
28.11;0;0.490756666;0;0.5560619
28.12;0;0.490757193;0;0.5560619
28.13;0;0.49075772;0;0.5560619
28.14;0;0.490758247;0;0.5560619
28.15;0;0.490758774;0;0.5560619
28.16;0;0.490759301;0;0.5560619
28.17;0;0.490759828;0;0.5560619
28.18;0;0.490760355;0;0.5560619
28.19;0;0.490760882;0;0.5560619
28.2;0;0.490761409;0;0.5560619
28.21;0;0.490761936;0;0.5560619
28.22;0;0.490762463;0;0.5560619
28.23;0;0.49076299;0;0.5560619
28.24;0;0.490763517;0;0.5560619
28.25;0;0.490764044;0;0.5560619
28.26;0;0.490764571;0;0.5560619
28.27;0;0.490765098;0;0.5560619
28.28;0;0.490765625;0;0.5560619
28.29;0;0.490766152;0;0.5560619
28.3;0;0.490766679;0;0.5560619
28.31;0;0.490767206;0;0.5560619
28.32;0;0.490767733;0;0.5560619
28.33;0;0.49076826;0;0.5560619
28.34;0;0.490768787;0;0.5560619
28.35;0;0.490769314;0;0.5560619
28.36;0;0.490769841;0;0.5560619
28.37;0;0.490770368;0;0.5560619
28.38;0;0.490770895;0;0.5560619
28.39;0;0.490771422;0;0.5560619
28.4;0;0.490771949;0;0.5560619
28.41;0;0.490772476;0;0.5560619
28.42;0;0.490773003;0;0.5560619
28.43;0;0.49077353;0;0.5560619
28.44;0;0.490774057;0;0.5560619
28.45;0;0.490774584;0;0.5560619
28.46;0;0.490775111;0;0.5560619
28.47;0;0.490775638;0;0.5560619
28.48;0;0.490776165;0;0.5560619
28.49;0;0.490776692;0;0.5560619
28.5;0;0.490777219;0;0.5560619
28.51;0;0.490777746;0;0.5560619
28.52;0;0.490778273;0;0.5560619
28.53;0;0.4907788;0;0.5560619
28.54;0;0.490779327;0;0.5560619
28.55;0;0.490779854;0;0.5560619
28.56;0;0.490780381;0;0.5560619
28.57;0;0.490780908;0;0.5560619
28.58;0;0.490781435;0;0.5560619
28.59;0;0.490781963;0;0.5560619
28.6;0;0.49078249;0;0.5560619
28.61;0;0.490783017;0;0.5560619
28.62;0;0.490783544;0;0.5560619
28.63;0;0.490784071;0;0.5560619
28.64;0;0.490784598;0;0.5560619
28.65;0;0.490785125;0;0.5560619
28.66;0;0.490785652;0;0.5560619
28.67;0;0.490786179;0;0.5560619
28.68;0;0.490786706;0;0.5560619
28.69;0;0.490787233;0;0.5560619
28.7;0;0.49078776;0;0.5560619
28.71;0;0.490788287;0;0.5560619
28.72;0;0.490788814;0;0.5560619
28.73;0;0.490789341;0;0.5560619
28.74;0;0.490789868;0;0.5560619
28.75;0;0.490790395;0;0.5560619
28.76;0;0.490790922;0;0.5560619
28.77;0;0.490791449;0;0.5560619
28.78;0;0.490791976;0;0.5560619
28.79;0;0.490792503;0;0.5560619
28.8;0;0.49079303;0;0.5560619
28.81;0;0.490793557;0;0.5560619
28.82;0;0.490794084;0;0.5560619
28.83;0;0.490794611;0;0.5560619
28.84;0;0.490795138;0;0.5560619
28.85;0;0.490795665;0;0.5560619
28.86;0;0.490796192;0;0.5560619
28.87;0;0.490796719;0;0.5560619
28.88;0;0.490797246;0;0.5560619
28.89;0;0.490797773;0;0.5560619
28.9;0;0.4907983;0;0.5560619
28.91;0;0.490798827;0;0.5560619
28.92;0;0.490799354;0;0.5560619
28.93;0;0.490799881;0;0.5560619
28.94;0;0.490800408;0;0.5560619
28.95;0;0.490800935;0;0.5560619
28.96;0;0.490801462;0;0.5560619
28.97;0;0.490801989;0;0.5560619
28.98;0;0.490802516;0;0.5560619
28.99;0;0.490803043;0;0.5560619
29;0;0.49080357;0;0.5560619
29.01;0;0.490804097;0;0.5560619
29.02;0;0.490804624;0;0.5560619
29.03;0;0.490805151;0;0.5560619
29.04;0;0.490805678;0;0.5560619
29.05;0;0.490806205;0;0.5560619
29.06;0;0.490806732;0;0.5560619
29.07;0;0.490807259;0;0.5560619
29.08;0;0.490807787;0;0.5560619
29.09;0;0.490808314;0;0.5560619
29.1;0;0.490808841;0;0.5560619
29.11;0;0.490809368;0;0.5560619
29.12;0;0.490809895;0;0.5560619
29.13;0;0.490810422;0;0.5560619
29.14;0;0.490810949;0;0.5560619
29.15;0;0.490811476;0;0.5560619
29.16;0;0.490812003;0;0.5560619
29.17;0;0.49081253;0;0.5560619
29.18;0;0.490813057;0;0.5560619
29.19;0;0.490813584;0;0.5560619
29.2;0;0.490814111;0;0.5560619
29.21;0;0.490814638;0;0.5560619
29.22;0;0.490815165;0;0.5560619
29.23;0;0.490815692;0;0.5560619
29.24;0;0.490816219;0;0.5560619
29.25;0;0.490816746;0;0.5560619
29.26;0;0.490817273;0;0.5560619
29.27;0;0.4908178;0;0.5560619
29.28;0;0.490818327;0;0.5560619
29.29;0;0.490818854;0;0.5560619
29.3;0;0.490819381;0;0.5560619
29.31;0;0.490819908;0;0.5560619
29.32;0;0.490820435;0;0.5560619
29.33;0;0.490820962;0;0.5560619
29.34;0;0.490821489;0;0.5560619
29.35;0;0.490822016;0;0.5560619
29.36;0;0.490822543;0;0.5560619
29.37;0;0.49082307;0;0.5560619
29.38;0;0.490823597;0;0.5560619
29.39;0;0.490824124;0;0.5560619
29.4;0;0.490824651;0;0.5560619
29.41;0;0.490825178;0;0.5560619
29.42;0;0.490825705;0;0.5560619
29.43;0;0.490826232;0;0.5560619
29.44;0;0.490826759;0;0.5560619
29.45;0;0.490827286;0;0.5560619
29.46;0;0.490827813;0;0.5560619
29.47;0;0.49082834;0;0.5560619
29.48;0;0.490828867;0;0.5560619
29.49;0;0.490829394;0;0.5560619
29.5;0;0.490829921;0;0.5560619
29.51;0;0.490830448;0;0.5560619
29.52;0;0.490830975;0;0.5560619
29.53;0;0.490831502;0;0.5560619
29.54;0;0.490832029;0;0.5560619
29.55;0;0.490832556;0;0.5560619
29.56;0;0.490833083;0;0.5560619
29.57;0;0.490833611;0;0.5560619
29.58;0;0.490834138;0;0.5560619
29.59;0;0.490834665;0;0.5560619
29.6;0;0.490835192;0;0.5560619
29.61;0;0.490835719;0;0.5560619
29.62;0;0.490836246;0;0.5560619
29.63;0;0.490836773;0;0.5560619
29.64;0;0.4908373;0;0.5560619
29.65;0;0.490837827;0;0.5560619
29.66;0;0.490838354;0;0.5560619
29.67;0;0.490838881;0;0.5560619
29.68;0;0.490839408;0;0.5560619
29.69;0;0.490839935;0;0.5560619
29.7;0;0.490840462;0;0.5560619
29.71;0;0.490840989;0;0.5560619
29.72;0;0.490841516;0;0.5560619
29.73;0;0.490842043;0;0.5560619
29.74;0;0.49084257;0;0.5560619
29.75;0;0.490843097;0;0.5560619
29.76;0;0.490843624;0;0.5560619
29.77;0;0.490844151;0;0.5560619
29.78;0;0.490844678;0;0.5560619
29.79;0;0.490845205;0;0.5560619
29.8;0;0.490845732;0;0.5560619
29.81;0;0.490846259;0;0.5560619
29.82;0;0.490846786;0;0.5560619
29.83;0;0.490847313;0;0.5560619
29.84;0;0.49084784;0;0.5560619
29.85;0;0.490848367;0;0.5560619
29.86;0;0.490848894;0;0.5560619
29.87;0;0.490849421;0;0.5560619
29.88;0;0.490849948;0;0.5560619
29.89;0;0.490850475;0;0.5560619
29.9;0;0.490851002;0;0.5560619
29.91;0;0.490851529;0;0.5560619
29.92;0;0.490852056;0;0.5560619
29.93;0;0.490852583;0;0.5560619
29.94;0;0.49085311;0;0.5560619
29.95;0;0.490853637;0;0.5560619
29.96;0;0.490854164;0;0.5560619
29.97;0;0.490854691;0;0.5560619
29.98;0;0.490855218;0;0.5560619
29.99;-6.70E-12;0.490855745;0;0.5560619
30;-18.849556;10;0;0.5560619
30.01;-18.849556;10;0;0.5560619
30.02;-18.849556;10;0;0.5560619
30.03;-18.849556;10;0;0.5560619
30.04;-18.849556;10;0;0.5560619
30.05;-18.849556;10;0;0.5560619
30.06;-18.849556;10;0;0.5560619
30.07;-18.849556;10;0;0.552920307
30.08;-18.849556;10;0;0.549778714
30.09;-18.849556;10;0;0.549778714
30.1;-18.849556;10;0;0.540353936
30.11;-18.849556;10;0;0.527787566
30.12;-18.849556;10;0;0.527787566
30.13;-18.849556;10;0;0.499513232
30.14;-18.849556;10;0;0.468097305
30.15;-18.849556;10;0;0.468097305
30.16;-18.849556;10;0;0.417831823
30.17;-18.849556;10;0;0.417831823
30.18;-18.849556;10;0;0.358141563
30.19;-18.849556;10;0;0.295309709
30.2;-18.849556;10;0;0.295309709
30.21;-18.849556;10;0;0.20106193
30.22;-18.849556;10;0;0.125663706
30.23;-18.849556;10;0;0.125663706
30.24;-18.849556;10;0;0.018849556
30.25;-18.849556;10;0;-0.078539816
30.26;-18.849556;10;0;-0.078539816
30.27;-18.849556;10;0;-0.2136283
30.28;-18.849556;10;0;-0.323584043
30.29;-18.849556;10;0;-0.323584043
30.3;-18.849556;10;0;-0.46181412
30.31;-18.849556;10;0;-0.46181412
30.32;-18.849556;10;0;-0.596902604
30.33;-18.849556;10;0;-0.725707903
30.34;-18.849556;10;0;-0.725707903
30.35;-18.849556;10;0;-0.87650435
30.36;-18.849556;10;0;-1.008451242
30.37;-18.849556;10;0;-1.008451242
30.38;-18.849556;10;0;-1.162389282
30.39;-18.849556;10;0;-1.162389282
30.4;-18.849556;10;0;-1.294336173
30.41;-18.849556;10;0;-1.457698991
30.42;-18.849556;10;0;-1.457698991
30.43;-18.849556;10;0;-1.608495439
30.44;-18.849556;10;0;-1.756150293
30.45;-18.849556;10;0;-1.756150293
30.46;-18.849556;10;0;-1.932079482
30.47;-18.849556;10;0;-2.0954423
30.48;-18.849556;10;0;-2.0954423
30.49;-18.849556;10;0;-2.287079452
30.5;-18.849556;10;0;-2.491282974
30.51;-18.849556;10;0;-2.491282974
30.52;-18.849556;10;0;-2.717477645
30.53;-18.849556;10;0;-2.717477645
30.54;-18.849556;10;0;-2.927964353
30.55;-18.849556;10;0;-3.144734246
30.56;-18.849556;10;0;-3.144734246
30.57;-18.849556;10;0;-3.383495288
30.58;-18.849556;10;0;-3.615973144
30.59;-18.849556;10;0;-3.615973144
30.6;-18.849556;10;0;-3.867300557
30.61;-18.849556;9.922293838;0;-4.077787264
30.62;-18.849556;10;0;-4.077787264
30.63;-18.849556;9.173027252;0;-4.357389011
30.64;-18.849556;8.421136859;0;-4.608716423
30.65;-18.849556;8.597133527;0;-4.608716423
30.66;-18.849556;7.724679075;0;-4.897742947
30.67;-18.849556;7.037117762;0;-5.142787174
30.68;-18.849556;7.252295121;0;-5.142787174
30.69;-18.849556;6.39471383;0;-5.438096883
30.7;-18.849556;5.732465682;0;-5.686282703
30.71;-18.849556;5.983067236;0;-5.686282703
30.72;-18.849556;5.125449356;0;-5.99101719
30.73;-18.849556;5.39057815;0;-5.99101719
30.74;-18.849556;4.592121891;0;-6.283185307
30.75;-18.849556;3.873441087;0;-6.559645461
30.76;-18.849556;4.170790632;0;-6.559645461
30.77;-18.849556;3.32397468;0;-6.873804726
30.78;-18.849556;2.693948429;0;-7.134556916
30.79;-18.849556;3.020174253;0;-7.134556916
30.8;-18.849556;2.178368631;0;-7.454999367
30.81;-18.849556;2.514611085;0;-7.454999367
30.82;-18.849556;1.68239283;0;-7.775441818
30.83;-18.849556;0.998216428;0;-8.061326749
30.84;-18.849556;1.362179117;0;-8.061326749
30.85;-18.849556;0.613064332;0;-8.366061237
30.86;-18.849556;-0.115434399;0;-8.670795724
30.87;-18.849556;0.273280202;0;-8.670795724
30.88;-18.849556;-0.452143407;0;-8.975530211
30.89;-18.849556;-0.060485476;0;-8.975530211
30.9;-18.849556;-0.647321085;0;-9.242565587
30.91;-18.849556;-1.422730126;0;-9.56614963
30.92;-18.849556;-1.0117407;0;-9.56614963
30.93;-18.849556;-1.704529846;0;-9.867742525
30.94;-18.849556;-2.299798697;0;-10.14734427
30.95;-18.849556;-1.87313019;0;-10.14734427
30.96;-18.849556;-2.596169122;0;-10.46150354
30.97;-18.849556;-3.017208923;0;-10.69712299
30.98;-18.849556;-2.580519157;0;-10.69712299
30.99;-18.849556;-3.271337832;0;-11.00499907
31;-18.849556;-3.729186724;0;-11.25318489
31.01;-18.849556;-3.282945405;0;-11.25318489
31.02;-18.849556;-3.862793757;0;-11.53278663
31.03;-18.849556;-4.349132876;0;-11.79039723
31.04;-18.849556;-3.896573449;0;-11.79039723
31.05;-18.849556;-4.493002938;0;-12.07628216
31.06;-18.849556;-4.045053778;0;-12.07628216
31.07;-18.849556;-4.442239755;0;-12.30561842
31.08;-18.849556;-4.932877328;0;-12.56322902
31.09;-18.849556;-4.484432182;0;-12.56322902
31.1;-18.849556;-4.790629569;0;-12.76743254
31.11;-18.849556;-5.306372759;0;-13.03132633
31.12;-18.849556;-4.85956575;0;-13.03132633
31.13;-18.849556;-5.189959563;0;-13.24181303
31.14;-18.849556;-5.593328314;0;-13.47429089
31.15;-18.849556;-5.150920695;0;-13.47429089
31.16;-18.849556;-5.451582681;0;-13.67535282
31.17;-18.849556;-5.871395421;0;-13.91097227
31.18;-18.849556;-5.433531308;0;-13.91097227
31.19;-18.849556;-5.795113286;0;-14.12774216
31.2;-18.849556;-6.024914324;0;-14.30995454
31.21;-18.849556;-5.595510085;0;-14.30995454
31.22;-18.849556;-5.97650365;0;-14.52986602
31.23;-18.849556;-6.191060149;0;-14.70579521
31.24;-18.849556;-5.769456302;0;-14.70579521
31.25;-18.849556;-6.067402122;0;-14.90057396
31.26;-18.849556;-6.25809361;0;-15.06707837
31.27;-18.849556;-5.847234916;0;-15.06707837
31.28;-18.849556;-6.166779668;0;-15.2649987
31.29;-18.849556;-6.333005991;0;-15.42207834
31.3;-18.849556;-5.932318012;0;-15.42207834
31.31;-18.849556;-6.216340703;0;-15.6074323
31.32;-18.849556;-5.827638756;0;-15.6074323
31.33;-18.849556;-6.055248432;0;-15.77393671
31.34;-18.849556;-6.222809138;0;-15.92473316
31.35;-18.849556;-5.84579001;0;-15.92473316
31.36;-18.849556;-6.084581866;0;-16.09123757
31.37;-18.849556;-6.183645924;0;-16.22004287
31.38;-18.849556;-5.819436199;0;-16.22004287
31.39;-18.849556;-6.013917368;0;-16.37083932
31.4;-18.849556;-6.092605997;0;-16.49021984
31.41;-18.849556;-5.742481462;0;-16.49021984
31.42;-18.849556;-5.905187289;0;-16.62844992
