Zeit [s];i;j;k;l;m;n;o;p;w;ds;e;g
Winkel [rad];-;--;-;--;-;--;-;--;-;--;-;--
0;1;1;1;1;1;1;1;1;1;1;1;1
0;00bbae;00bbae;00c9a0;00cab8;00d791;00d791;00e47d;00e47d;00f165;00f165;1bfe3f;1bfe3f
1.77;-1.836325408;-0.223053078;-3.68307559;-2.368760861;-5.524613384;-5.116083636;-7.366151179;-7.541393165;-9.207688974;-9.45933548;-11.04922677;-11.9726096
1.78;-1.846731659;-0.223053078;-3.703777341;-2.378185639;-5.555666012;-5.145928767;-7.407554683;-7.646636519;-9.259443354;-9.534733704;-11.11133202;-12.07942375
1.79;-1.857027352;-0.223053078;-3.724259123;-2.382898028;-5.586388685;-5.167919915;-7.448518247;-7.692189612;-9.310647808;-9.589711575;-11.17277737;-12.15639277
1.8;-1.867213629;-0.223053078;-3.744523191;-2.387610417;-5.616784786;-5.189911064;-7.489046382;-7.737742706;-9.361307977;-9.644689447;-11.23356957;-12.23336179
1.81;-1.877291604;-0.223053078;-3.764571754;-2.393893602;-5.646857631;-5.215043805;-7.529143507;-7.773871021;-9.411429384;-9.702808911;-11.29371526;-12.29776444
1.82;-1.887262373;-0.223053078;-3.784406986;-2.400176787;-5.676610479;-5.240176546;-7.568813972;-7.809999337;-9.461017465;-9.760928375;-11.35322096;-12.36216709
1.83;-1.897127015;-0.223053078;-3.804031037;-2.409601565;-5.706046556;-5.284158843;-7.608062075;-7.852410838;-9.510077594;-9.858317747;-11.41209311;-12.43913611
1.84;-1.906886602;-0.223053078;-3.82344604;-2.419026343;-5.73516906;-5.32814114;-7.64689208;-7.894822338;-9.5586151;-9.955707119;-11.47033812;-12.51610513
1.85;-1.916542195;-0.223053078;-3.842654116;-2.423738732;-5.763981174;-5.351703085;-7.685308232;-7.968649766;-9.60663529;-10.0059726;-11.52796235;-12.6590476
1.86;-1.926094854;-0.223053078;-3.861657382;-2.428451121;-5.792486073;-5.37526503;-7.723314763;-8.042477193;-9.654143454;-10.05623808;-11.58497215;-12.80199006
1.87;-1.935545637;-0.223053078;-3.880457951;-2.431592714;-5.820686926;-5.401968568;-7.760915902;-8.078605509;-9.701144877;-10.11592834;-11.64137385;-12.8711051
1.88;-1.944895599;-0.223053078;-3.899057934;-2.434734307;-5.848586901;-5.428672105;-7.798115869;-8.114733824;-9.747644836;-10.1756186;-11.6971738;-12.94022014
1.89;-1.954145796;-0.223053078;-3.917459441;-2.442588288;-5.876189162;-5.449092458;-7.834918882;-8.164999307;-9.793648603;-10.2196009;-11.75237832;-12.99519801
1.9;-1.963297281;-0.223053078;-3.935664576;-2.45044227;-5.903496864;-5.46951281;-7.871329152;-8.215264789;-9.83916144;-10.2635832;-11.80699373;-13.05017588
1.91;-1.972351105;-0.223053078;-3.953675437;-2.455154659;-5.930513155;-5.491503958;-7.907350873;-8.249822308;-9.884188591;-10.31384868;-11.86102631;-13.11614933
1.92;-1.981308316;-0.223053078;-3.971494112;-2.459867048;-5.957241168;-5.513495107;-7.942988224;-8.284379828;-9.928735279;-10.36411416;-11.91448234;-13.18212277
1.93;-1.990169954;-0.223053078;-3.989122677;-2.459867048;-5.983684016;-5.557477404;-7.978245354;-8.323649736;-9.972806693;-10.45364955;-11.96736803;-13.24495463
1.94;-1.998937053;-0.223053078;-4.006563193;-2.459867048;-6.009844789;-5.601459701;-8.013126385;-8.362919644;-10.01640798;-10.54318495;-12.01968958;-13.30778648
1.95;-2.007610639;-0.223053078;-4.023817699;-2.470862622;-6.035726548;-5.62345085;-8.047635398;-8.436747071;-10.05954425;-10.59345043;-12.0714531;-13.44444576
1.96;-2.016191727;-0.223053078;-4.040888215;-2.481858196;-6.061332323;-5.645441999;-8.081776431;-8.510574499;-10.10222054;-10.64371591;-12.12266465;-13.58110504
1.97;-2.024681322;-0.223053078;-4.057776738;-2.486570585;-6.086665107;-5.664291554;-8.115553476;-8.551415203;-10.14444184;-10.71283095;-12.17333021;-13.65179088
1.98;-2.033080414;-0.223053078;-4.074485237;-2.491282974;-6.111727855;-5.68314111;-8.148970474;-8.592255908;-10.18621309;-10.78194599;-12.22345571;-13.72247671
1.99;-2.041389983;-0.223053078;-4.091015657;-2.495995363;-6.136523486;-5.725552611;-8.182031314;-8.647233779;-10.22753914;-10.82749908;-12.27304697;-13.78687936
2;-2.049610994;-0.223053078;-4.107369917;-2.500707752;-6.161054875;-5.767964112;-8.214739833;-8.70221165;-10.26842479;-10.87305217;-12.32210975;-13.85128201
2.01;-2.0577444;-0.223053078;-4.123549907;-2.505420141;-6.18532486;-5.788384464;-8.247099814;-8.743052355;-10.30887477;-10.97358314;-12.37064972;-13.93767581
2.02;-2.06579114;-0.223053078;-4.139557493;-2.51013253;-6.20933624;-5.808804816;-8.279114986;-8.783893059;-10.34889373;-11.0741141;-12.41867248;-14.02406961
2.03;-2.07375214;-0.223053078;-4.155394516;-2.514844919;-6.233091774;-5.827654372;-8.310789032;-8.818450579;-10.38848629;-11.13694596;-12.46618355;-14.1528749
2.04;-2.081628314;-0.223053078;-4.171062792;-2.519557308;-6.256594187;-5.846503928;-8.342125583;-8.853008098;-10.42765698;-11.19977781;-12.51318837;-14.2816802
2.05;-2.089420565;-0.223053078;-4.186564113;-2.521128105;-6.279846169;-5.862211892;-8.373128226;-8.89070721;-10.46641028;-11.2469017;-12.55969234;-14.35393683
2.06;-2.097129783;-0.223053078;-4.201900251;-2.522698901;-6.302850377;-5.877919855;-8.403800503;-8.928406322;-10.50475063;-11.29402559;-12.60570075;-14.42619347
2.07;-2.104756849;-0.223053078;-4.217072958;-2.524269697;-6.325609437;-5.909335781;-8.434145916;-8.995950564;-10.54268239;-11.33800789;-12.65121887;-14.50473328
2.08;-2.112302634;-0.223053078;-4.232083963;-2.525840493;-6.348125945;-5.940751708;-8.464167927;-9.063494806;-10.58020991;-11.38199018;-12.69625189;-14.5832731
2.09;-2.119767998;-0.223053078;-4.246934981;-2.525840493;-6.370402472;-5.954888875;-8.493869962;-9.098052325;-10.61733745;-11.42911407;-12.74080494;-14.64453415
2.1;-2.127153793;-0.223053078;-4.261627706;-2.525840493;-6.392441559;-5.969026042;-8.523255412;-9.132609844;-10.65406926;-11.47623796;-12.78488312;-14.70579521
2.11;-2.134460862;-0.223053078;-4.276163817;-2.524269697;-6.414245725;-5.998871172;-8.552327633;-9.162454974;-10.69040954;-11.53121584;-12.82849145;-14.82203414
2.12;-2.141690042;-0.223053078;-4.290544975;-2.522698901;-6.435817463;-6.028716302;-8.581089951;-9.192300104;-10.72636244;-11.58619371;-12.87163493;-14.93827307
2.13;-2.148842158;-0.223053078;-4.304772828;-2.521128105;-6.457159242;-6.045995062;-8.609545656;-9.225286827;-10.76193207;-11.66787512;-12.91431848;-15.0105297
2.14;-2.15591803;-0.223053078;-4.318849004;-2.519557308;-6.478273507;-6.063273821;-8.637698009;-9.25827355;-10.79712251;-11.74955652;-12.95654701;-15.08278633
2.15;-2.162918469;-0.223053078;-4.33277512;-2.517986512;-6.49916268;-6.077410988;-8.66555024;-9.30539744;-10.8319378;-11.78568484;-12.99832536;-15.14247659
2.16;-2.169844279;-0.223053078;-4.346552773;-2.516415716;-6.51982916;-6.091548155;-8.693105546;-9.35252133;-10.86638193;-11.82181316;-13.03965832;-15.20216685
2.17;-2.176696255;-0.223053078;-4.360183548;-2.514844919;-6.540275321;-6.111968508;-8.720367095;-9.38236646;-10.90045887;-11.86265386;-13.08055064;-15.25086154
2.18;-2.183475184;-0.223053078;-4.37366901;-2.513274123;-6.560503515;-6.13238886;-8.74733802;-9.41221159;-10.93417253;-11.90349456;-13.12100703;-15.29955622
2.19;-2.190181846;-0.223053078;-4.387010713;-2.511703327;-6.580516069;-6.148096823;-8.774021425;-9.468760258;-10.96752678;-11.9757512;-13.16103214;-15.35610489
2.2;-2.196817014;-0.223053078;-4.40021019;-2.51013253;-6.600315286;-6.163804786;-8.800420381;-9.525308926;-11.00052548;-12.04800783;-13.20063057;-15.41265356
2.21;-2.203381451;-0.223053078;-4.413268963;-2.508561734;-6.619903444;-6.19207912;-8.826537925;-9.556724852;-11.03317241;-12.09041933;-13.23980689;-15.4801978
2.22;-2.209875912;-0.223053078;-4.426188532;-2.506990938;-6.639282798;-6.220353454;-8.852377064;-9.588140779;-11.06547133;-12.13283083;-13.2785656;-15.54774204
2.23;-2.216301144;-0.223053078;-4.438970386;-2.506990938;-6.658455579;-6.237632214;-8.877940771;-9.616415113;-11.09742596;-12.13283083;-13.31691116;-15.64670221
2.24;-2.222657888;-0.223053078;-4.451615994;-2.506990938;-6.677423991;-6.254910973;-8.903231988;-9.644689447;-11.12903998;-12.13283083;-13.35484798;-15.74566238
2.25;-2.228946874;-0.223053078;-4.464126811;-2.505420141;-6.696190217;-6.267477344;-8.928253622;-9.69024254;-11.16031703;-12.23493259;-13.39238043;-15.80221105
2.26;-2.235168825;-0.223053078;-4.476504276;-2.503849345;-6.714756414;-6.280043715;-8.953008552;-9.735795633;-11.19126069;-12.33703435;-13.42951283;-15.85875972
2.27;-2.241324457;-0.223053078;-4.48874981;-2.503849345;-6.733124715;-6.29889327;-8.977499621;-9.765640764;-11.22187453;-12.37944585;-13.46624943;-15.92473316
2.28;-2.247414477;-0.223053078;-4.500864822;-2.503849345;-6.751297232;-6.317742826;-9.001729643;-9.795485894;-11.25216205;-12.42185735;-13.50259446;-15.99070661
2.29;-2.253439584;-0.223053078;-4.512850701;-2.503849345;-6.769276051;-6.330309197;-9.025701402;-9.825331024;-11.28212675;-12.42185735;-13.5385521;-16.0378305
2.3;-2.259400471;-0.223053078;-4.524708825;-2.503849345;-6.787063237;-6.342875568;-9.049417649;-9.855176154;-11.31177206;-12.42185735;-13.57412647;-16.08495439
2.31;-2.265297821;-0.223053078;-4.536440554;-2.505420141;-6.804660831;-6.368008309;-9.072881108;-9.907012433;-11.34110139;-12.53338389;-13.60932166;-16.19491013
2.32;-2.271132312;-0.223053078;-4.548047235;-2.506990938;-6.822070853;-6.39314105;-9.096094471;-9.958848712;-11.37011809;-12.64491043;-13.64414171;-16.30486587
2.33;-2.276904614;-0.223053078;-4.559530201;-2.506990938;-6.839295302;-6.405707421;-9.119060402;-9.987123046;-11.3988255;-12.68732193;-13.6785906;-16.36769773
2.34;-2.282615388;-0.223053078;-4.570890769;-2.506990938;-6.856336153;-6.418273791;-9.141781537;-10.01539738;-11.42722692;-12.72973343;-13.71267231;-16.43052958
2.35;-2.28826529;-0.223053078;-4.582130242;-2.506990938;-6.873195362;-6.429269366;-9.164260483;-10.03581773;-11.4553256;-12.76586175;-13.74639072;-16.48236586
2.36;-2.293854968;-0.223053078;-4.59324991;-2.506990938;-6.889874866;-6.44026494;-9.186499821;-10.05623808;-11.48312478;-12.80199006;-13.77974973;-16.53420214
2.37;-2.299385065;-0.223053078;-4.604251051;-2.506990938;-6.906376577;-6.449689718;-9.208502102;-10.08294162;-11.51062763;-12.84283077;-13.81275315;-16.5923216
2.38;-2.304856214;-0.223053078;-4.615134926;-2.506990938;-6.92270239;-6.459114496;-9.230269853;-10.10964516;-11.53783732;-12.88367147;-13.84540478;-16.65044106
2.39;-2.310269044;-0.223053078;-4.625902786;-2.506990938;-6.938854179;-6.477964052;-9.251805572;-10.15519825;-11.56475696;-12.91979979;-13.87770836;-16.75097203
2.4;-2.315624177;-0.223053078;-4.636555866;-2.506990938;-6.954833799;-6.496813608;-9.273111732;-10.20075135;-11.59138967;-12.9559281;-13.9096676;-16.85150299
2.41;-2.320922226;-0.223053078;-4.64709539;-2.506990938;-6.970643085;-6.509379978;-9.294190781;-10.22745488;-11.61773848;-13.03132633;-13.94128617;-16.85150299
2.42;-2.326163802;-0.223053078;-4.657522569;-2.506990938;-6.986283853;-6.521946349;-9.315045137;-10.25415842;-11.64380642;-13.10672455;-13.97256771;-16.85150299
2.43;-2.331349505;-0.223053078;-4.667838599;-2.506990938;-7.001757899;-6.531371127;-9.335677198;-10.27300798;-11.6695965;-13.14128207;-14.0035158;-16.97402511
2.44;-2.336479931;-0.223053078;-4.678044666;-2.506990938;-7.017066999;-6.540795905;-9.356089333;-10.29185753;-11.69511167;-13.17583959;-14.034134;-17.09654722
2.45;-2.34155567;-0.223053078;-4.688141943;-2.506990938;-7.032212914;-6.548649886;-9.376283885;-10.33583983;-11.72035486;-13.20411392;-14.06442583;-17.14367111
2.46;-2.346577304;-0.223053078;-4.698131588;-2.506990938;-7.047197382;-6.556503868;-9.396263177;-10.37982213;-11.74532897;-13.23238826;-14.09439476;-17.190795
2.47;-2.351545411;-0.223053078;-4.708014751;-2.506990938;-7.062022126;-6.575353424;-9.416029501;-10.40338407;-11.77003688;-13.27322896;-14.12404425;-17.23791889
2.48;-2.356460561;-0.223053078;-4.717792565;-2.506990938;-7.076688847;-6.59420298;-9.435585129;-10.42694602;-11.79448141;-13.31406967;-14.15337769;-17.28504278
2.49;-2.361323319;-0.223053078;-4.727466154;-2.506990938;-7.091199231;-6.59420298;-9.454932308;-10.44422478;-11.81866539;-13.37218913;-14.18239846;-17.33216667
2.5;-2.366134243;-0.223053078;-4.73703663;-2.506990938;-7.105554945;-6.59420298;-9.47407326;-10.46150354;-11.84259157;-13.43030859;-14.21110989;-17.37929056
2.51;-2.370893886;-0.223053078;-4.746505091;-2.506990938;-7.119757637;-6.614623332;-9.493010182;-10.48349469;-11.86626273;-13.46172452;-14.23951527;-17.46725515
2.52;-2.375602795;-0.223053078;-4.755872626;-2.506990938;-7.133808939;-6.635043684;-9.511745251;-10.50548583;-11.88968156;-13.49314045;-14.26761788;-17.55521975
2.53;-2.38026151;-0.223053078;-4.765140309;-2.506990938;-7.147710464;-6.642897666;-9.530280619;-10.54946813;-11.91285077;-13.52298558;-14.29542093;-17.60705603
2.54;-2.384870567;-0.223053078;-4.774309206;-2.506990938;-7.161463809;-6.650751648;-9.548618413;-10.59345043;-11.93577302;-13.55283071;-14.32292762;-17.65889231
2.55;-2.389430495;-0.223053078;-4.78338037;-2.506990938;-7.175070555;-6.657034833;-9.566760739;-10.61387078;-11.95845092;-13.58424663;-14.35014111;-17.7028746
2.56;-2.393941817;-0.223053078;-4.792354841;-2.506990938;-7.188532262;-6.663318018;-9.584709683;-10.63429113;-11.9808871;-13.61566256;-14.37706452;-17.7468569
2.57;-2.398405052;-0.223053078;-4.801233652;-2.506990938;-7.201850478;-6.672742796;-9.602467303;-10.65156989;-12.00308413;-13.67378202;-14.40370096;-17.78612681
2.58;-2.402820713;-0.223053078;-4.81001782;-2.506990938;-7.215026731;-6.682167574;-9.620035641;-10.66884865;-12.02504455;-13.73190149;-14.43005346;-17.82539672
2.59;-2.407189305;-0.223053078;-4.818708356;-2.506990938;-7.228062535;-6.694733945;-9.637416713;-10.70497697;-12.04677089;-13.76174662;-14.45612507;-17.87252061
2.6;-2.411511332;-0.223053078;-4.827306257;-2.506990938;-7.240959386;-6.707300315;-9.654612515;-10.74110528;-12.06826564;-13.79159175;-14.48191877;-17.9196445
2.61;-2.415787289;-0.223053078;-4.835812511;-2.506990938;-7.253718766;-6.712012704;-9.671625022;-10.76152563;-12.08953128;-13.81986608;-14.50743753;-18.01389228
2.62;-2.420017667;-0.223053078;-4.844228094;-2.506990938;-7.266342141;-6.716725093;-9.688456187;-10.78194599;-12.11057023;-13.84814042;-14.53268428;-18.10814006
2.63;-2.424202952;-0.223053078;-4.852553972;-2.506990938;-7.278830958;-6.721437482;-9.705107944;-10.79765395;-12.13138493;-13.8968351;-14.55766192;-18.15369315
2.64;-2.428343625;-0.223053078;-4.860791103;-2.506990938;-7.291186654;-6.726149871;-9.721582205;-10.81336191;-12.15197776;-13.94552979;-14.58237331;-18.19924624
2.65;-2.432440161;-0.223053078;-4.868940431;-2.506990938;-7.303410646;-6.73086226;-9.737880862;-10.83692386;-12.17235108;-13.97537492;-14.60682129;-18.24165774
2.66;-2.436493031;-0.223053078;-4.877002893;-2.506990938;-7.315504339;-6.735574649;-9.754005785;-10.8604858;-12.19250723;-14.00522005;-14.63100868;-18.28406924
2.67;-2.4405027;-0.223053078;-4.884979414;-2.506990938;-7.327469121;-6.740287038;-9.769958828;-10.87776456;-12.21244854;-14.06019792;-14.65493824;-18.34061791
2.68;-2.444469629;-0.223053078;-4.892870911;-2.506990938;-7.339306367;-6.744999427;-9.785741822;-10.89504332;-12.23217728;-14.11517579;-14.67861273;-18.39716658
2.69;-2.448394273;-0.223053078;-4.90067829;-2.506990938;-7.351017436;-6.752853409;-9.801356581;-10.91232208;-12.25169573;-14.14187933;-14.70203487;-18.48041878
2.7;-2.452277083;-0.223053078;-4.908402448;-2.506990938;-7.362603672;-6.760707391;-9.816804896;-10.92960084;-12.27100612;-14.16858287;-14.72520734;-18.56367099
2.71;-2.456118504;-0.223053078;-4.916044272;-2.506990938;-7.374066408;-6.763848983;-9.832088543;-10.96258756;-12.29011068;-14.19371561;-14.74813282;-18.60451169
2.72;-2.459918979;-0.223053078;-4.923604639;-2.506990938;-7.385406958;-6.766990576;-9.847209277;-10.99557429;-12.3090116;-14.21884835;-14.77081392;-18.6453524
2.73;-2.463678944;-0.223053078;-4.931084417;-2.506990938;-7.396626626;-6.771702965;-9.862168835;-11.01128225;-12.32771104;-14.24712268;-14.79325325;-18.68305151
2.74;-2.46739883;-0.223053078;-4.938484467;-2.506990938;-7.4077267;-6.776415354;-9.876968933;-11.02699021;-12.34621117;-14.27539702;-14.8154534;-18.72075062
2.75;-2.471079064;-0.223053078;-4.945805637;-2.506990938;-7.418708455;-6.779556946;-9.891611273;-11.04112738;-12.36451409;-14.29895896;-14.83741691;-18.76316212
2.76;-2.47472007;-0.223053078;-4.953048768;-2.506990938;-7.429573152;-6.782698539;-9.906097536;-11.05526455;-12.38262192;-14.32252091;-14.8591463;-18.80557362
2.77;-2.478322265;-0.223053078;-4.960214693;-2.506990938;-7.440322039;-6.787410928;-9.920429386;-11.07097251;-12.40053673;-14.35550763;-14.88064408;-18.85269751
2.78;-2.481886063;-0.223053078;-4.967304234;-2.506990938;-7.450956351;-6.792123317;-9.934608468;-11.08668047;-12.41826058;-14.38849435;-14.9019127;-18.8998214
2.79;-2.485411874;-0.223053078;-4.974318205;-2.506990938;-7.461477308;-6.79526491;-9.948636411;-11.1180964;-12.43579551;-14.43561824;-14.92295462;-18.97050724
2.8;-2.488900101;-0.223053078;-4.981257413;-2.506990938;-7.471886119;-6.798406502;-9.962514825;-11.14951233;-12.45314353;-14.48274213;-14.94377224;-19.04119307
2.81;-2.492351147;-0.223053078;-4.988122653;-2.506990938;-7.48218398;-6.799977299;-9.976245306;-11.16364949;-12.47030663;-14.50473328;-14.96436796;-19.07889219
2.82;-2.495765408;-0.223053078;-4.994914715;-2.506990938;-7.492372072;-6.801548095;-9.989829429;-11.17778666;-12.48728679;-14.52672443;-14.98474414;-19.1165913
2.83;-2.499143274;-0.223053078;-5.001634378;-2.506990938;-7.502451567;-6.803118891;-10.00326876;-11.19035303;-12.50408594;-14.54871558;-15.00490313;-19.14957802
2.84;-2.502485135;-0.223053078;-5.008282414;-2.506990938;-7.512423621;-6.804689688;-10.01656483;-11.2029194;-12.52070603;-14.57070673;-15.02484724;-19.18256474
2.85;-2.505791374;-0.223053078;-5.014859587;-2.506990938;-7.52228938;-6.804689688;-10.02971917;-11.21548577;-12.53714897;-14.61625982;-15.04457876;-19.22340545
2.86;-2.509062371;-0.223053078;-5.021366651;-2.506990938;-7.532049977;-6.804689688;-10.0427333;-11.22805214;-12.55341663;-14.66181291;-15.06409995;-19.26424615
2.87;-2.512298501;-0.223053078;-5.027804355;-2.506990938;-7.541706533;-6.804689688;-10.05560871;-11.25161409;-12.56951089;-14.68537486;-15.08341307;-19.33650278
2.88;-2.515500136;-0.223053078;-5.034173438;-2.506990938;-7.551260157;-6.804689688;-10.06834688;-11.27517603;-12.58543359;-14.7089368;-15.10252031;-19.40875941
2.89;-2.518667644;-0.223053078;-5.04047463;-2.506990938;-7.560711945;-6.804689688;-10.08094926;-11.2877424;-12.60118658;-14.73092795;-15.12142389;-19.44488773
2.9;-2.521801389;-0.223053078;-5.046708656;-2.506990938;-7.570062985;-6.804689688;-10.09341731;-11.30030877;-12.61677164;-14.7529191;-15.14012597;-19.48101604
2.91;-2.52490173;-0.223053078;-5.052876232;-2.506990938;-7.579314348;-6.803118891;-10.10575246;-11.30973355;-12.63219058;-14.77962264;-15.1586287;-19.51557356
2.92;-2.527969024;-0.223053078;-5.058978066;-2.506990938;-7.588467099;-6.801548095;-10.11795613;-11.31915833;-12.64744516;-14.80632618;-15.1769342;-19.55013108
2.93;-2.531003622;-0.223053078;-5.065014858;-2.506990938;-7.597522287;-6.799977299;-10.13002972;-11.3317247;-12.66253715;-14.84716688;-15.19504457;-19.5878302
2.94;-2.534005874;-0.223053078;-5.070987302;-2.506990938;-7.606480954;-6.798406502;-10.1419746;-11.34429107;-12.67746826;-14.88800759;-15.21296191;-19.62552931
2.95;-2.536976124;-0.223053078;-5.076896085;-2.506990938;-7.615344127;-6.796835706;-10.15379217;-11.36314063;-12.69224021;-14.91156953;-15.23068825;-19.69464435
2.96;-2.539914713;-0.223053078;-5.082741883;-2.506990938;-7.624112825;-6.79526491;-10.16548377;-11.38199018;-12.70685471;-14.93513148;-15.24822565;-19.76375938
2.97;-2.542821978;-0.223053078;-5.08852537;-2.506990938;-7.632788055;-6.793694113;-10.17705074;-11.39298576;-12.72131342;-14.95398103;-15.26557611;-19.7983169
2.98;-2.545698254;-0.223053078;-5.094247208;-2.506990938;-7.641370813;-6.792123317;-10.18849442;-11.40398133;-12.73561802;-14.97283059;-15.28274163;-19.83287442
2.99;-2.548543872;-0.223053078;-5.099908056;-2.506990938;-7.649862084;-6.792123317;-10.19981611;-11.41340611;-12.74977014;-14.99325094;-15.29972417;-19.86271955
3;-2.551359156;-0.223053078;-5.105508563;-2.506990938;-7.658262845;-6.792123317;-10.21101713;-11.42283089;-12.76377141;-15.01367129;-15.31652569;-19.89256468
3.01;-2.554144432;-0.223053078;-5.111049373;-2.506990938;-7.666574059;-6.790552521;-10.22209875;-11.43225567;-12.77762343;-15.04979961;-15.33314812;-19.9271222
3.02;-2.556900019;-0.223053078;-5.116531121;-2.506990938;-7.674796682;-6.788981724;-10.23306224;-11.44168044;-12.7913278;-15.08592792;-15.34959336;-19.96167972
3.03;-2.559626233;-0.223053078;-5.121954438;-2.506990938;-7.682931657;-6.788981724;-10.24390888;-11.4589592;-12.80488609;-15.10634827;-15.36586331;-20.02136998
3.04;-2.562323388;-0.223053078;-5.127319946;-2.506990938;-7.690979919;-6.788981724;-10.25463989;-11.47623796;-12.81829986;-15.12676863;-15.38195984;-20.08106024
3.05;-2.564991792;-0.223053078;-5.132628261;-2.506990938;-7.698942392;-6.788981724;-10.26525652;-11.48566274;-12.83157065;-15.14247659;-15.39788478;-20.11090537
3.06;-2.567631754;-0.223053078;-5.137879994;-2.506990938;-7.706819991;-6.788981724;-10.27575999;-11.49508752;-12.84469998;-15.15818455;-15.41363998;-20.1407505
3.07;-2.570243575;-0.223053078;-5.143075746;-2.506990938;-7.71461362;-6.790552521;-10.28615149;-11.5029415;-12.85768937;-15.17703411;-15.42922724;-20.16902484
3.08;-2.572827556;-0.223053078;-5.148216116;-2.506990938;-7.722324174;-6.792123317;-10.29643223;-11.51079548;-12.87054029;-15.19588367;-15.44464835;-20.19729917
3.09;-2.575383994;-0.223053078;-5.153301693;-2.506990938;-7.729952539;-6.792123317;-10.30660339;-11.51864946;-12.88325423;-15.23044118;-15.45990508;-20.25698943
3.1;-2.577913182;-0.223053078;-5.158333061;-2.506990938;-7.737499591;-6.792123317;-10.31666612;-11.52650345;-12.89583265;-15.2649987;-15.47499918;-20.31667969
3.11;-2.58041541;-0.223053078;-5.163310798;-2.506990938;-7.744966197;-6.792123317;-10.3266216;-11.53906982;-12.908277;-15.28384826;-15.48993239;-20.34809562
3.12;-2.582890966;-0.223053078;-5.168235476;-2.506990938;-7.752353214;-6.792123317;-10.33647095;-11.55163619;-12.92058869;-15.30269782;-15.50470643;-20.37951154
