Zeit [s];y_1Modell;y_1Ref;y_2Modell;y_2Ref;a;b;c;d;e;f;g;h
Winkel [rad];-;--;-;--;-;--;-;--;-;--;-;--
0;1;1;1;1;1;1;1;1;1;1;1;1
0;1d56e9;1d56e9;046be1;046be1;007ed8;007ed8;008fcf;008fcf;009ec5;009ec5;00adba;00adba
1.9;1.989529943;0.226194671;3.987849512;2.456725455;5.981774268;5.46951281;7.975699025;8.224689567;9.969623781;10.25415842;11.96354854;13.02873913
1.91;1.998303899;0.226194671;4.005303739;2.461437844;6.007955609;5.510353514;8.010607478;8.260817883;10.01325935;10.31384868;12.01591122;13.10884975
1.92;2.006984337;0.226194671;4.022571926;2.466150233;6.03385789;5.551194219;8.045143853;8.296946198;10.05642982;10.37353894;12.06771578;13.18896036
1.93;2.015572252;0.226194671;4.039656058;2.466150233;6.059484086;5.574756164;8.079312115;8.342499292;10.09914014;10.47406991;12.11896817;13.26278779
1.94;2.024068631;0.226194671;4.056558095;2.466150233;6.084837142;5.598318109;8.113116189;8.388052385;10.14139524;10.57460087;12.16967428;13.33661521
1.95;2.032474451;0.226194671;4.073279978;2.474004215;6.109919967;5.618738461;8.146559956;8.45873822;10.18319994;10.62643715;12.21983993;13.48584086
1.96;2.040790675;0.226194671;4.089823627;2.481858196;6.13473544;5.639158813;8.179647253;8.529424054;10.22455907;10.67827343;12.26947088;13.63506652
1.97;2.049018257;0.226194671;4.106190939;2.483428993;6.159286408;5.65329598;8.212381877;8.567123166;10.26547735;10.74110528;12.31857282;13.70418155
1.98;2.057158143;0.226194671;4.122383792;2.484999789;6.183575689;5.667433147;8.244767585;8.604822278;10.30595948;10.80393714;12.36715138;13.77329659
1.99;2.065211266;0.226194671;4.138404045;2.486570585;6.207606068;5.705132259;8.276808091;8.656658557;10.34601011;10.84320704;12.41521214;13.83298685
2;2.073178549;0.226194671;4.154253536;2.488141382;6.231380303;5.742831371;8.308507071;8.708494836;10.38563384;10.88247695;12.46276061;13.89267711
2.01;2.081060908;0.226194671;4.169934082;2.489712178;6.254901123;5.764822519;8.339868164;8.744623151;10.4248352;10.96887075;12.50980225;13.96964613
2.02;2.088859246;0.226194671;4.185447484;2.491282974;6.278171225;5.786813668;8.370894967;8.780751467;10.46361871;11.05526455;12.55634245;14.04661515
2.03;2.096574458;0.226194671;4.200795521;2.492853771;6.301193282;5.805663224;8.401591043;8.810596597;10.5019888;11.10867162;12.60238656;14.1565709
2.04;2.10420743;0.226194671;4.215979957;2.494424567;6.323969936;5.82451278;8.431959915;8.840441727;10.53994989;11.1620787;12.64793987;14.26652664
2.05;2.111759039;0.226194671;4.231002535;2.495995363;6.346503802;5.840220743;8.462005069;8.87342845;10.57750634;11.2044902;12.6930076;14.3246461
2.06;2.119230151;0.226194671;4.245864978;2.49756616;6.368797468;5.855928706;8.491729957;8.906415173;10.61466245;11.2469017;12.73759494;14.38276557
2.07;2.126621625;0.226194671;4.260568996;2.499136956;6.390853494;5.888915429;8.521137992;8.969247026;10.65142249;11.28617161;12.78170699;14.45659299
2.08;2.133934309;0.226194671;4.275116276;2.500707752;6.412674413;5.921902152;8.550232551;9.032078879;10.68779069;11.32544152;12.82534883;14.53042042
2.09;2.141169044;0.226194671;4.289508489;2.500707752;6.434262733;5.936039319;8.579016978;9.068207195;10.72377122;11.37099461;12.86852547;14.5806859
2.1;2.148326661;0.226194671;4.303747289;2.500707752;6.455620934;5.950176486;8.607494578;9.10433551;10.75936822;11.4165477;12.91124187;14.63095139
2.11;2.155407981;0.226194671;4.317834312;2.502278549;6.476751468;5.984734005;8.635668624;9.135751437;10.79458578;11.46995478;12.95350294;14.74719031
2.12;2.162413818;0.226194671;4.331771176;2.503849345;6.497656764;6.019291524;8.663542352;9.167167363;10.82942794;11.52336185;12.99531353;14.86342924
2.13;2.169344978;0.226194671;4.345559482;2.505420141;6.518339224;6.03814108;8.691118965;9.203295679;10.86389871;11.61289724;13.03667845;14.93882747
2.14;2.176202257;0.226194671;4.359200815;2.506990938;6.538801222;6.056990636;8.71840163;9.239423994;10.89800204;11.70243263;13.07760244;15.01422569
2.15;2.182986441;0.226194671;4.37269674;2.506990938;6.55904511;6.072698599;8.745393481;9.291260273;10.93174185;11.74327334;13.11809022;15.08019914
2.16;2.189698311;0.226194671;4.386048809;2.506990938;6.579073214;6.088406563;8.772097618;9.343096552;10.96512202;11.78411404;13.15814643;15.14617258
2.17;2.196338638;0.226194671;4.399258555;2.506990938;6.598887833;6.108826915;8.79851711;9.376083275;10.99814639;11.83123793;13.19777567;15.20115045
2.18;2.202908184;0.226194671;4.412327495;2.506990938;6.618491243;6.129247267;8.82465499;9.409069998;11.03081874;11.87836182;13.23698249;15.25612832
2.19;2.209407703;0.226194671;4.42525713;2.505420141;6.637885696;6.143384434;8.850514261;9.468760258;11.06314283;11.96318482;13.27577139;15.32210177
2.2;2.215837943;0.226194671;4.438048946;2.503849345;6.657073419;6.157521601;8.876097891;9.528450518;11.09512236;12.04800783;13.31414684;15.38807522
2.21;2.222199641;0.226194671;4.45070441;2.503849345;6.676056615;6.185795935;8.90140882;9.559866445;11.12676102;12.09356092;13.35211323;15.46033185
2.22;2.228493528;0.226194671;4.463224977;2.503849345;6.694837465;6.214070269;8.926449953;9.591282371;11.15806244;12.13911401;13.38967493;15.53258848
2.23;2.234720327;0.226194671;4.475612083;2.502278549;6.713418125;6.228207436;8.951224166;9.617985909;11.18903021;12.13911401;13.42683625;15.64568581
2.24;2.240880753;0.226194671;4.487867152;2.500707752;6.731800728;6.242344603;8.975734305;9.644689447;11.21966788;12.13911401;13.46360146;15.75878315
2.25;2.246975513;0.226194671;4.499991591;2.500707752;6.749987387;6.253340177;8.999983183;9.687100947;11.24997898;12.24592816;13.49997477;15.8231858
2.26;2.253005308;0.226194671;4.511986792;2.500707752;6.767980188;6.264335751;9.023973584;9.729512448;11.27996698;12.35274231;13.53596038;15.88758845
2.27;2.258970829;0.226194671;4.523854133;2.500707752;6.785781199;6.281614511;9.047708266;9.756215986;11.30963533;12.39358302;13.5715624;15.9504203
2.28;2.264872762;0.226194671;4.535594976;2.500707752;6.803392463;6.29889327;9.071189951;9.782919523;11.33898744;12.43442372;13.60678493;16.01325215
2.29;2.270711784;0.226194671;4.547210669;2.500707752;6.820816004;6.309888845;9.094421338;9.811193857;11.36802667;12.43442372;13.64163201;16.06351764
2.3;2.276488567;0.226194671;4.558702547;2.500707752;6.83805382;6.320884419;9.117405094;9.839468191;11.39675637;12.43442372;13.67610764;16.11378312
2.31;2.282203772;0.226194671;4.570071929;2.502278549;6.855107894;6.34601716;9.140143859;9.889733674;11.42517982;12.53338389;13.71021579;16.21274329
2.32;2.287858058;0.226194671;4.581320122;2.503849345;6.871980182;6.371149901;9.162640243;9.939999156;11.4533003;12.63234406;13.74396036;16.31170346
2.33;2.293452072;0.226194671;4.592448416;2.503849345;6.888672624;6.386857865;9.184896831;9.96827349;11.48112104;12.66847238;13.77734525;16.36353973
2.34;2.298986458;0.226194671;4.60345809;2.503849345;6.905187135;6.402565828;9.206916179;9.996547824;11.50864522;12.70460069;13.81037427;16.41537601
2.35;2.304461852;0.226194671;4.614350408;2.503849345;6.921525612;6.413561402;9.228700816;10.01853897;11.53587602;12.73444582;13.84305122;16.46092911
2.36;2.309878881;0.226194671;4.625126622;2.503849345;6.937689932;6.424556977;9.250253243;10.04053012;11.56281655;12.76429095;13.87537986;16.5064822
2.37;2.315238168;0.226194671;4.635787968;2.503849345;6.953681952;6.435552551;9.271575936;10.06880445;11.58946992;12.80356086;13.9073639;16.55831848
2.38;2.32054033;0.226194671;4.646335672;2.503849345;6.969503508;6.446548125;9.292671344;10.09707879;11.61583918;12.84283077;13.93900702;16.61015476
2.39;2.325785973;0.226194671;4.656770945;2.503849345;6.985156417;6.468539274;9.31354189;10.14577347;11.64192736;12.87424669;13.97031283;16.70126095
2.4;2.330975702;0.226194671;4.667094985;2.503849345;7.000642477;6.490530422;9.334189969;10.19446816;11.66773746;12.90566262;14.00128495;16.79236713
2.41;2.336110112;0.226194671;4.677308978;2.503849345;7.015963466;6.504667589;9.354617955;10.2211717;11.69327244;12.98263164;14.03192693;16.79236713
2.42;2.341189793;0.226194671;4.687414096;2.503849345;7.031121145;6.518804756;9.374828193;10.24787524;11.71853524;13.05960066;14.06224229;16.79236713
2.43;2.346215328;0.226194671;4.697411502;2.503849345;7.046117253;6.528229534;9.394823004;10.26986638;11.74352875;13.09729977;14.09223451;16.91174765
2.44;2.351187294;0.226194671;4.707302342;2.503849345;7.060953513;6.537654312;9.414604684;10.29185753;11.76825586;13.13499888;14.12190703;17.03112817
2.45;2.356106262;0.226194671;4.717087753;2.503849345;7.075631629;6.545508294;9.434175505;10.33426903;11.79271938;13.16641481;14.15126326;17.08610605
2.46;2.360972798;0.226194671;4.726768858;2.503849345;7.090153287;6.553362275;9.453537716;10.37668053;11.81692214;13.19783074;14.18030657;17.14108392
2.47;2.36578746;0.226194671;4.736346769;2.503849345;7.104520154;6.570641035;9.472693538;10.39867168;11.84086692;13.24181303;14.20904031;17.1913494
2.48;2.370550801;0.226194671;4.745822587;2.503849345;7.11873388;6.587919795;9.491645174;10.42066283;11.86455647;13.28579533;14.23746776;17.24161488
2.49;2.375263368;0.226194671;4.755197399;2.503849345;7.132796098;6.587919795;9.510394797;10.43951239;11.8879935;13.35333957;14.2655922;17.29502196
2.5;2.379925703;0.226194671;4.764472282;2.503849345;7.146708423;6.587919795;9.528944564;10.45836194;11.9111807;13.42088382;14.29341685;17.34842903
2.51;2.38453834;0.226194671;4.773648301;2.503849345;7.160472452;6.605198554;9.547296602;10.4787823;11.93412075;13.45544134;14.3209449;17.4458184
2.52;2.38910181;0.226194671;4.78272651;2.503849345;7.174089765;6.622477314;9.565453021;10.49920265;11.95681628;13.48999885;14.34817953;17.54320778
2.53;2.393616636;0.226194671;4.791707952;2.503849345;7.187561928;6.628760499;9.583415904;10.54004335;11.97926988;13.51984398;14.37512386;17.60132724
2.54;2.398083338;0.226194671;4.800593658;2.503849345;7.200890487;6.635043684;9.601187316;10.58088406;12.00148415;13.54968911;14.40178097;17.6594467
2.55;2.402502427;0.226194671;4.809384649;2.503849345;7.214076973;6.64132687;9.618769297;10.60130441;12.02346162;13.58267584;14.42815395;17.70814139
2.56;2.406874412;0.226194671;4.818081933;2.503849345;7.2271229;6.647610055;9.636163866;10.62172476;12.04520483;13.61566256;14.4542458;17.75683608
2.57;2.411199795;0.226194671;4.826686511;2.503849345;7.240029766;6.655464037;9.653373022;10.63900352;12.06671628;13.67221123;14.48005953;17.79924758
2.58;2.415479072;0.226194671;4.83519937;2.503849345;7.252799054;6.663318018;9.670398739;10.65628228;12.08799842;13.7287599;14.50559811;17.84165908
2.59;2.419712735;0.226194671;4.843621487;2.503849345;7.265432231;6.675884389;9.687242974;10.69398139;12.10905372;13.75703423;14.53086446;17.89035376
2.6;2.423901271;0.226194671;4.851953831;2.503849345;7.277930746;6.688450759;9.703907662;10.7316805;12.12988458;13.78530856;14.55586149;17.93904845
2.61;2.428045159;0.226194671;4.860197357;2.503849345;7.290296036;6.694733945;9.720394715;10.75210086;12.15049339;13.8120121;14.58059207;18.02387145
2.62;2.432144876;0.226194671;4.868353014;2.503849345;7.302529521;6.70101713;9.736706028;10.77252121;12.17088253;13.83871564;14.60505904;18.10869445
2.63;2.436200893;0.226194671;4.876421737;2.503849345;7.314632605;6.707300315;9.752843473;10.78979997;12.19105434;13.87798555;14.62926521;18.15267675
2.64;2.440213676;0.226194671;4.884404452;2.503849345;7.326606678;6.713583501;9.768808905;10.80707873;12.21101113;13.91725546;14.65321336;18.19665905
2.65;2.444183685;0.226194671;4.892302078;2.503849345;7.338453117;6.719866686;9.784604156;10.83064067;12.23075519;13.94552979;14.67690623;18.23278736
2.66;2.448111377;0.226194671;4.90011552;2.503849345;7.35017328;6.726149871;9.80023104;10.85420262;12.2502888;13.97380412;14.70034656;18.26891568
2.67;2.451997203;0.226194671;4.907845677;2.503849345;7.361768515;6.732433057;9.815691353;10.87148138;12.26961419;14.0272112;14.72353703;18.32075196
2.68;2.455841608;0.226194671;4.915493435;2.503849345;7.373240153;6.738716242;9.83098687;10.88876014;12.28873359;14.08061827;14.74648031;18.37258824
2.69;2.459645034;0.226194671;4.923059674;2.503849345;7.384589511;6.746570224;9.846119348;10.92174686;12.30764918;14.10732181;14.76917902;18.45112805
2.7;2.463407919;0.226194671;4.930545262;2.503849345;7.395817892;6.754424205;9.861090523;10.95473358;12.32636315;14.13402535;14.79163578;18.52966787
2.71;2.467130694;0.226194671;4.937951058;2.503849345;7.406926587;6.757565798;9.875902116;10.97201234;12.34487765;14.15915809;14.81385317;18.57050857
2.72;2.470813786;0.226194671;4.945277914;2.503849345;7.417916871;6.760707391;9.890555828;10.9892911;12.36319479;14.18429083;14.83583374;18.61134928
2.73;2.47445762;0.226194671;4.952526671;2.503849345;7.428790007;6.76541978;9.905053342;11.00499907;12.38131668;14.21256516;14.85758001;18.64904839
2.74;2.478062613;0.226194671;4.959698161;2.503849345;7.439547242;6.770132168;9.919396322;11.02070703;12.3992454;14.2408395;14.87909448;18.6867475
2.75;2.481629179;0.226194671;4.966793208;2.503849345;7.450189812;6.771702965;9.933586417;11.0348442;12.41698302;14.26754304;14.90037962;18.729159
2.76;2.485157727;0.226194671;4.973812627;2.503849345;7.460718941;6.773273761;9.947625254;11.04898136;12.43453157;14.29424657;14.92143788;18.7715705
2.77;2.488648664;0.226194671;4.980757224;2.503849345;7.471135836;6.776415354;9.961514447;11.06468933;12.45189306;14.33194569;14.94227167;18.82026519
2.78;2.492102391;0.226194671;4.987627796;2.503849345;7.481441694;6.779556946;9.975255592;11.08039729;12.46906949;14.3696448;14.96288339;18.86895988
2.79;2.495519302;0.226194671;4.994425132;2.503849345;7.491637699;6.781127743;9.988850265;11.11024242;12.48606283;14.41991028;14.9832754;18.94749969
2.8;2.498899792;0.226194671;5.001150014;2.503849345;7.501725021;6.782698539;10.00230003;11.14008755;12.50287504;14.47017576;15.00345004;19.02603951
2.81;2.502244248;0.226194671;5.007803213;2.503849345;7.51170482;6.784269335;10.01560643;11.15422472;12.51950803;14.4953085;15.02340964;19.06530942
2.82;2.505553055;0.226194671;5.014385494;2.503849345;7.521578241;6.785840132;10.02877099;11.16836188;12.53596373;14.52044124;15.04315648;19.10457933
2.83;2.508826592;0.226194671;5.020897612;2.503849345;7.531346418;6.785840132;10.04179522;11.17935746;12.55224403;14.54243239;15.06269284;19.14070764
2.84;2.512065235;0.226194671;5.027340315;2.503849345;7.541010473;6.785840132;10.05468063;11.19035303;12.56835079;14.56442354;15.08202095;19.17683596
2.85;2.515269357;0.226194671;5.033714344;2.503849345;7.550571516;6.787410928;10.06742869;11.2044902;12.58428586;14.60997664;15.10114303;19.21767666
2.86;2.518439325;0.226194671;5.04002043;2.503849345;7.560030645;6.788981724;10.08004086;11.21862737;12.60005108;14.65552973;15.12006129;19.25851737
2.87;2.521575504;0.226194671;5.046259298;2.503849345;7.569388947;6.788981724;10.0925186;11.24218931;12.61564824;14.67909167;15.13877789;19.330774
2.88;2.524678252;0.226194671;5.052431663;2.503849345;7.578647495;6.788981724;10.10486333;11.26575126;12.63107916;14.70265362;15.15729499;19.40303063
2.89;2.527747928;0.226194671;5.058538236;2.503849345;7.587807353;6.788981724;10.11707647;11.27831763;12.64634559;14.72150317;15.17561471;19.43758815
2.9;2.530784883;0.226194671;5.064579716;2.503849345;7.596869574;6.788981724;10.12915943;11.290884;12.66144929;14.74035273;15.19373915;19.47214567
2.91;2.533789467;0.226194671;5.070556799;2.503849345;7.605835198;6.788981724;10.1411136;11.30187957;12.676392;14.76391468;15.2116704;19.5019908
2.92;2.536762023;0.226194671;5.07647017;2.503849345;7.614705255;6.788981724;10.15294034;11.31287515;12.69117542;14.78747662;15.22941051;19.53183593
2.93;2.539702894;0.226194671;5.082320509;2.503849345;7.623480763;6.788981724;10.16464102;11.32387072;12.70580127;14.82674653;15.24696153;19.56639345
2.94;2.542612418;0.226194671;5.088108487;2.503849345;7.63216273;6.788981724;10.17621697;11.33486629;12.72027122;14.86601644;15.26432546;19.60095096
2.95;2.545490928;0.226194671;5.093834769;2.503849345;7.640752153;6.788981724;10.18766954;11.35685744;12.73458692;14.88800759;15.28150431;19.670066
2.96;2.548338755;0.226194671;5.099500013;2.503849345;7.64925002;6.788981724;10.19900003;11.37884859;12.74875003;14.90999873;15.29850004;19.73918104
2.97;2.551156226;0.226194671;5.10510487;2.503849345;7.657657304;6.787410928;10.21020974;11.38827337;12.76276217;14.92884829;15.31531461;19.77059697
2.98;2.553943665;0.226194671;5.110649982;2.503849345;7.665974973;6.785840132;10.22129996;11.39769815;12.77662496;14.94769785;15.33194995;19.80201289
2.99;2.556701392;0.226194671;5.116135988;2.503849345;7.674203982;6.785840132;10.23227198;11.40712293;12.79033997;14.96968899;15.34840796;19.83499962
3;2.559429723;0.226194671;5.121563516;2.503849345;7.682345275;6.785840132;10.24312703;11.4165477;12.80390879;14.99168014;15.36469055;19.86798634
3.01;2.562128972;0.226194671;5.126933191;2.503849345;7.690399787;6.785840132;10.25386638;11.42597248;12.81733298;15.03095005;15.38079957;19.93081819
3.02;2.564799449;0.226194671;5.132245629;2.503849345;7.698368444;6.785840132;10.26449126;11.43539726;12.83061407;15.07021996;15.39673689;19.99365005
3.03;2.567441461;0.226194671;5.13750144;2.503849345;7.706252161;6.785840132;10.27500288;11.45110522;12.8437536;15.09064031;15.41250432;20.02820757
3.04;2.570055311;0.226194671;5.142701228;2.503849345;7.714051842;6.785840132;10.28540246;11.46681319;12.85675307;15.11106066;15.42810368;20.06276508
3.05;2.572641299;0.226194671;5.14784559;2.503849345;7.721768385;6.785840132;10.29569118;11.47623796;12.86961397;15.12991022;15.44353677;20.09418101
3.06;2.575199722;0.226194671;5.152935116;2.503849345;7.729402674;6.785840132;10.30587023;11.48566274;12.88233779;15.14875978;15.45880535;20.12559694
3.07;2.577730874;0.226194671;5.157970392;2.503849345;7.736955587;6.785840132;10.31594078;11.49194593;12.89492598;15.16760933;15.47391117;20.15230048
3.08;2.580235045;0.226194671;5.162951995;2.503849345;7.744427992;6.785840132;10.32590399;11.49822911;12.90737999;15.18645889;15.48885598;20.17900401
3.09;2.582712524;0.226194671;5.167880497;2.503849345;7.751820746;6.787410928;10.33576099;11.50608309;12.91970124;15.22101641;15.50364149;20.24026507
3.1;2.585163595;0.226194671;5.172756465;2.503849345;7.759134698;6.788981724;10.34551293;11.51393708;12.93189116;15.25557393;15.5182694;20.30152613
3.11;2.587588539;0.226194671;5.177580459;2.503849345;7.766370689;6.788981724;10.35516092;11.52807424;12.94395115;15.27285269;15.53274138;20.33294205
3.12;2.589987635;0.226194671;5.182353032;2.503849345;7.773529549;6.788981724;10.36470606;11.54221141;12.95588258;15.29013145;15.5470591;20.36435798
3.13;2.592361158;0.226194671;5.187074733;2.503849345;7.7806121;6.788981724;10.37414947;11.54849459;12.96768683;15.30426861;15.5612242;20.38634913
3.14;2.594709381;0.226194671;5.191746104;2.503849345;7.787619156;6.788981724;10.38349221;11.55477778;12.97936526;15.31840578;15.57523831;20.40834028
3.15;2.597032574;0.226194671;5.196367682;2.503849345;7.794551522;6.788981724;10.39273536;11.56106097;12.9909192;15.33568454;15.58910304;20.43818541
3.16;2.599331003;0.226194671;5.200939996;2.503849345;7.801409994;6.788981724;10.40187999;11.56734415;13.00234999;15.3529633;15.60281999;20.46803054
3.17;2.601604932;0.226194671;5.205463573;2.503849345;7.80819536;6.788981724;10.41092715;11.57833972;13.01365893;15.38437922;15.61639072;20.51986682
3.18;2.603854623;0.226194671;5.209938932;2.503849345;7.814908398;6.788981724;10.41987786;11.5893353;13.02484733;15.41579515;15.6298168;20.57170309
3.19;2.606080334;0.226194671;5.214366586;2.503849345;7.821549879;6.788981724;10.42873317;11.59404769;13.03591647;15.43150311;15.64309976;20.59997743
3.2;2.60828232;0.226194671;5.218747045;2.503849345;7.828120568;6.788981724;10.43749409;11.59876008;13.04686761;15.44721108;15.65624114;20.62825176
3.21;2.610460834;0.226194671;5.223080811;2.503849345;7.834621217;6.788981724;10.44616162;11.60347247;13.05770203;15.46134824;15.66924243;20.6533845
3.22;2.612616127;0.226194671;5.227368382;2.503849345;7.841052574;6.788981724;10.45473676;11.60818486;13.06842096;15.47548541;15.68210515;20.67851724
3.23;2.614748447;0.226194671;5.231610251;2.503849345;7.847415377;6.788981724;10.4632205;11.61289724;13.07902563;15.48962258;15.69483075;20.70522078
3.24;2.616858037;0.226194671;5.235806904;2.503849345;7.853710357;6.788981724;10.47161381;11.61760963;13.08951726;15.50375975;15.70742071;20.73192432
3.25;2.61894514;0.226194671;5.239958824;2.503849345;7.859938236;6.788981724;10.47991765;11.62075123;13.09989706;15.53360488;15.71987647;20.7821898
