Zeit [s];r [rad];u1;d;y2 [rad]
12.67;12.566371;0.600357883;0;13.35176878
12.68;12.566371;0.600532092;0;13.35176878
12.69;12.566371;0.60069937;0;13.35176878
12.7;12.566371;0.600859994;0;13.35176878
12.71;12.566371;0.601014229;0;13.35176878
12.72;12.566371;0.601162332;0;13.35176878
12.73;12.566371;0.601304545;0;13.35176878
12.74;12.566371;0.601441104;0;13.35176878
12.75;12.566371;0.601572234;0;13.35176878
12.76;12.566371;0.601698152;0;13.35176878
12.77;12.566371;0.601819066;0;13.35176878
12.78;12.566371;0.601935176;0;13.35176878
12.79;12.566371;0.602046673;0;13.35176878
12.8;12.566371;0.60215374;0;13.35176878
12.81;12.566371;0.612265704;0;13.35491037
12.82;12.566371;0.612061858;0;13.35491037
12.83;12.566371;0.611866161;0;13.35491037
12.84;12.566371;0.611678287;0;13.35491037
12.85;12.566371;0.611497925;0;13.35491037
12.86;12.566371;0.601315627;0;13.35176878
12.87;12.566371;0.60145198;0;13.35176878
12.88;12.566371;0.601582913;0;13.35176878
12.89;12.566371;0.601708642;0;13.35176878
12.9;12.566371;0.601829374;0;13.35176878
12.91;12.566371;0.601945309;0;13.35176878
12.92;12.566371;0.602056638;0;13.35176878
12.93;12.566371;0.602163545;0;13.35176878
12.94;12.566371;0.602266205;0;13.35176878
12.95;12.566371;0.60236479;0;13.35176878
12.96;12.566371;0.60245946;0;13.35176878
12.97;12.566371;0.602550372;0;13.35176878
12.98;12.566371;0.602637677;0;13.35176878
12.99;12.566371;0.602721517;0;13.35176878
13;12.566371;0.602802032;0;13.35176878
13.01;12.566371;0.602879353;0;13.35176878
13.02;12.566371;0.602953609;0;13.35176878
13.03;12.566371;0.603024921;0;13.35176878
13.04;12.566371;0.603093407;0;13.35176878
13.05;12.566371;0.603159179;0;13.35176878
13.06;12.566371;0.603222346;0;13.35176878
13.07;12.566371;0.603283012;0;13.35176878
13.08;12.566371;0.603341276;0;13.35176878
13.09;12.566371;0.603397235;0;13.35176878
13.1;12.566371;0.60345098;0;13.35176878
13.11;12.566371;0.603502599;0;13.35176878
13.12;12.566371;0.603552177;0;13.35176878
13.13;12.566371;0.603599797;0;13.35176878
13.14;12.566371;0.603645535;0;13.35176878
13.15;12.566371;0.603689467;0;13.35176878
13.16;12.566371;0.603731665;0;13.35176878
13.17;12.566371;0.603772198;0;13.35176878
13.18;12.566371;0.603811132;0;13.35176878
13.19;12.566371;0.613857681;0;13.35491037
13.2;12.566371;0.603581879;0;13.35176878
13.21;12.566371;0.603628459;0;13.35176878
13.22;12.566371;0.603673199;0;13.35176878
13.23;12.566371;0.603716173;0;13.35176878
13.24;12.566371;0.603757451;0;13.35176878
13.25;12.566371;0.603797101;0;13.35176878
13.26;12.566371;0.603835187;0;13.35176878
13.27;12.566371;0.603871773;0;13.35176878
13.28;12.566371;0.603906917;0;13.35176878
13.29;12.566371;0.603940678;0;13.35176878
13.3;12.566371;0.603973111;0;13.35176878
13.31;12.566371;0.604004268;0;13.35176878
13.32;12.566371;0.6040342;0;13.35176878
13.33;12.566371;0.604062957;0;13.35176878
13.34;12.566371;0.614099734;0;13.35491037
13.35;12.566371;0.613823699;0;13.35491037
13.36;12.566371;0.613558693;0;13.35491037
13.37;12.566371;0.603295125;0;13.35176878
13.38;12.566371;0.603353452;0;13.35176878
13.39;12.566371;0.60340947;0;13.35176878
13.4;12.566371;0.603463272;0;13.35176878
13.41;12.566371;0.603514946;0;13.35176878
13.42;12.566371;0.603564577;0;13.35176878
13.43;12.566371;0.603612247;0;13.35176878
13.44;12.566371;0.603658034;0;13.35176878
13.45;12.566371;0.603702012;0;13.35176878
13.46;12.566371;0.613753404;0;13.35491037
13.47;12.566371;0.613491401;0;13.35491037
13.48;12.566371;0.613239867;0;13.35491037
13.49;12.566371;0.612998383;0;13.35491037
13.5;12.566371;0.612766549;0;13.35491037
13.51;12.566371;0.612543981;0;13.35491037
13.52;12.566371;0.602321159;0;13.35176878
13.53;12.566371;0.602418606;0;13.35176878
13.54;12.566371;0.602512184;0;13.35176878
13.55;12.566371;0.602602047;0;13.35176878
13.56;12.566371;0.602688345;0;13.35176878
13.57;12.566371;0.602771219;0;13.35176878
13.58;12.566371;0.602850805;0;13.35176878
13.59;12.566371;0.602927235;0;13.35176878
13.6;12.566371;0.603000635;0;13.35176878
13.61;12.566371;0.603071125;0;13.35176878
13.62;12.566371;0.603138822;0;13.35176878
13.63;12.566371;0.613212986;0;13.35491037
13.64;12.566371;0.612972848;0;13.35491037
13.65;12.566371;0.612742305;0;13.35491037
13.66;12.566371;0.602511828;0;13.35176878
13.67;12.566371;0.602601924;0;13.35176878
13.68;12.566371;0.602688444;0;13.35176878
13.69;12.566371;0.602771532;0;13.35176878
13.7;12.566371;0.602851324;0;13.35176878
13.71;12.566371;0.602927952;0;13.35176878
13.72;12.566371;0.603001541;0;13.35176878
13.73;12.566371;0.603072214;0;13.35176878
13.74;12.566371;0.603140086;0;13.35176878
13.75;12.566371;0.603205269;0;13.35176878
13.76;12.566371;0.60326787;0;13.35176878
13.77;12.566371;0.603327992;0;13.35176878
13.78;12.566371;0.603385735;0;13.35176878
13.79;12.566371;0.603441192;0;13.35176878
13.8;12.566371;0.603494456;0;13.35176878
13.81;12.566371;0.603545614;0;13.35176878
13.82;12.566371;0.603594749;0;13.35176878
13.83;12.566371;0.603641942;0;13.35176878
13.84;12.566371;0.603687272;0;13.35176878
13.85;12.566371;0.603730811;0;13.35176878
13.86;12.566371;0.603772633;0;13.35176878
13.87;12.566371;0.603812804;0;13.35176878
13.88;12.566371;0.603851391;0;13.35176878
13.89;12.566371;0.603888457;0;13.35176878
13.9;12.566371;0.603924063;0;13.35176878
13.91;12.566371;0.603958267;0;13.35176878
13.92;12.566371;0.603991125;0;13.35176878
13.93;12.566371;0.60402269;0;13.35176878
13.94;12.566371;0.604053015;0;13.35176878
13.95;12.566371;0.604082148;0;13.35176878
13.96;12.566371;0.604110138;0;13.35176878
13.97;12.566371;0.604137029;0;13.35176878
13.98;12.566371;0.604162866;0;13.35176878
13.99;12.566371;0.60418769;0;13.35176878
14;12.566371;0.604211543;10;13.35176878
14.01;12.566371;0.604234462;10;13.35176878
14.02;12.566371;0.604256485;10;13.35176878
14.03;12.566371;0.604277648;10;13.35176878
14.04;12.566371;0.644334581;10;13.36433515
14.05;12.566371;0.64314381;10;13.36433515
14.06;12.566371;0.672027999;10;13.37375993
14.07;12.566371;0.730077516;10;13.39260948
14.08;12.566371;0.726336672;10;13.39260948
14.09;12.566371;0.802818245;10;13.41774222
14.1;12.566371;0.796949269;10;13.41774222
14.11;12.566371;0.89140589;10;13.44915815
14.12;12.566371;1.003079792;10;13.48685726
14.13;12.566371;0.991349453;10;13.48685726
14.14;12.566371;1.100196795;10;13.52455637
14.15;12.566371;1.195853274;10;13.55911389
14.16;12.566371;1.178656887;10;13.55911389
14.17;12.566371;1.292265348;10;13.5999546
14.18;12.566371;1.272479904;10;13.5999546
14.19;12.566371;1.35357513;10;13.63137052
14.2;12.566371;1.462429718;10;13.67221123
14.21;12.566371;1.438080014;10;13.67221123
14.22;12.566371;1.514793029;10;13.70362715
14.23;12.566371;1.629449345;10;13.74760945
14.24;12.566371;1.600757459;10;13.74760945
14.25;12.566371;1.683310634;10;13.78216697
14.26;12.566371;1.75362507;10;13.8135829
14.27;12.566371;1.722009937;10;13.8135829
14.28;12.566371;1.831783909;10;13.85756519
14.29;12.566371;1.918514204;10;13.89526431
14.3;12.566371;1.882835162;10;13.89526431
14.31;12.566371;2.018734765;10;13.94867138
14.32;12.566371;2.120829434;10;13.99265368
14.33;12.566371;2.080076938;10;13.99265368
14.34;12.566371;2.251142043;10;14.05862712
14.35;12.566371;2.367367891;10;14.10889261
14.36;12.566371;2.320357932;10;14.10889261
14.37;12.566371;2.49542431;10;14.17800765
14.38;12.566371;2.645615929;10;14.2408395
14.39;12.566371;2.591566973;10;14.2408395
14.4;12.566371;2.779893409;10;14.31623772
14.41;12.566371;2.722808214;10;14.31623772
14.42;12.566371;2.898210368;10;14.38849435
14.43;12.566371;3.11888506;10;14.47645895
14.44;12.566371;3.253390847;10;14.5392908
14.45;12.566371;3.184281705;10;14.5392908
14.46;12.566371;3.378166947;10;14.62097221
14.47;12.566371;3.536804261;10;14.69322884
14.48;12.566371;3.461126629;10;14.69322884
14.49;12.566371;3.638696225;10;14.77176866
14.5;12.566371;3.561370737;10;14.77176866
14.51;12.566371;3.707330758;10;14.8408837
14.52;12.566371;3.899641006;10;14.9257067
14.53;12.566371;3.816643222;10;14.9257067
14.54;12.566371;3.947148044;10;14.99168014
14.55;12.566371;4.124522895;10;15.07336155
14.56;12.566371;4.037097931;10;15.07336155
14.57;12.566371;4.173361308;10;15.14247659
14.58;12.566371;4.31632508;10;15.21473322
14.59;12.566371;4.225599069;10;15.21473322
14.6;12.566371;4.388720513;10;15.29327304
14.61;12.566371;4.527733585;10;15.36552967
14.62;12.566371;4.433214454;10;15.36552967
14.63;12.566371;4.61271237;10;15.45035267
14.64;12.566371;4.727605422;10;15.51632612
14.65;12.566371;4.629753329;10;15.51632612
14.66;12.566371;4.836078671;10;15.6105739
14.67;12.566371;4.946991605;10;15.67654734
14.68;12.566371;4.845318148;10;15.67654734
14.69;12.566371;5.0179471;10;15.76137034
14.7;12.566371;5.126245169;10;15.82734379
14.71;12.566371;5.022061146;10;15.82734379
14.72;12.566371;5.182270523;10;15.9090252
14.73;12.566371;5.298566038;10;15.97814024
14.74;12.566371;5.192147976;10;15.97814024
14.75;12.566371;5.350212423;10;16.05982165
14.76;12.566371;5.444430265;10;16.1226535
14.77;12.566371;5.336640129;10;16.1226535
14.78;12.566371;5.50339638;10;16.2074765
14.79;12.566371;5.395863868;10;16.2074765
14.8;12.566371;5.492803428;10;16.27030835
14.81;12.566371;5.647864326;10;16.35198976
14.82;12.566371;5.539015447;10;16.35198976
14.83;12.566371;5.654709445;10;16.4211048
14.84;12.566371;5.737887697;10;16.48079506
14.85;12.566371;5.629410806;10;16.48079506
14.86;12.566371;5.765480256;10;16.55619328
14.87;12.566371;5.658222432;10;16.55619328
14.88;12.566371;5.725398286;10;16.60960036
14.89;12.566371;5.831574405;10;16.67557381
14.9;12.566371;5.725353087;10;16.67557381
14.91;12.566371;5.783514959;10;16.72583929
14.92;12.566371;5.880939984;10;16.78867114
14.93;12.566371;5.776229125;10;16.78867114
14.94;12.566371;5.845850361;10;16.84207822
14.95;12.566371;5.934356034;10;16.90176848
14.96;12.566371;5.830994085;10;16.90176848
14.97;12.566371;5.881892134;10;16.94889237
14.98;12.566371;5.942218975;10;16.99915785
14.99;12.566371;5.841539647;10;16.99915785
15;12.566371;5.89501332;10;17.04628174
15.01;12.566371;5.977831354;10;17.10283041
15.02;12.566371;5.878921134;10;17.10283041
15.03;12.566371;5.934093354;10;17.1499543
15.04;12.566371;5.958487298;10;17.18765341
15.05;12.566371;5.862958309;10;17.18765341
15.06;12.566371;5.921376901;10;17.2347773
15.07;12.566371;5.948887733;10;17.27247641
15.08;12.566371;5.856351316;10;17.27247641
15.09;12.566371;5.91764312;10;17.3196003
15.1;12.566371;5.937903419;10;17.35415782
15.11;12.566371;5.848318168;10;17.35415782
15.12;12.566371;5.892425133;10;17.39499852
15.13;12.566371;5.916011035;10;17.42955604
15.14;12.566371;5.829618746;10;17.42955604
15.15;12.566371;5.866782172;10;17.46725515
15.16;12.566371;5.883604841;10;17.49867108
15.17;12.566371;5.800631583;10;17.49867108
15.18;12.566371;5.841077671;10;17.53637019
15.19;12.566371;5.851042924;10;17.56464453
15.2;12.566371;5.771398269;10;17.56464453
15.21;12.566371;5.80503105;10;17.59920205
15.22;12.566371;5.728284917;10;17.59920205
15.23;12.566371;5.754691462;10;17.63061797
15.24;12.566371;5.750983864;10;17.65260912
15.25;12.566371;5.678036724;10;17.65260912
15.26;12.566371;5.708090738;10;17.68402505
15.27;12.566371;5.707885129;10;17.7060162
15.28;12.566371;5.638300298;10;17.7060162
15.29;12.566371;5.651564218;10;17.73114894
15.3;12.566371;5.655063211;10;17.75314009
15.31;12.566371;5.589035224;10;17.75314009
15.32;12.566371;5.605714121;10;17.77827283
15.33;12.566371;5.542427842;10;17.77827283
15.34;12.566371;5.541720794;10;17.79712238
15.35;12.566371;5.551631076;10;17.81911353
15.36;12.566371;5.49175866;10;17.81911353
15.37;12.566371;5.504338461;10;17.84110468
15.38;12.566371;5.497074833;10;17.85681264
15.39;12.566371;5.440538513;10;17.85681264
15.4;12.566371;5.4463122;10;17.8756622
15.41;12.566371;5.432417283;10;17.88822857
15.42;12.566371;5.379426674;10;17.88822857
15.43;12.566371;5.3785955;10;17.90393653
15.44;12.566371;5.368271667;10;17.9165029
15.45;12.566371;5.318709709;10;17.9165029
15.46;12.566371;5.311161283;10;17.92906927
15.47;12.566371;5.304300628;10;17.94163564
15.48;12.566371;5.258063715;10;17.94163564
15.49;12.566371;5.253707714;10;17.95420202
15.5;12.566371;5.239903004;10;17.96362679
15.51;12.566371;5.196911511;10;17.96362679
15.52;12.566371;5.185662335;10;17.97305157
15.53;12.566371;5.145124449;10;17.97305157
15.54;12.566371;5.136231015;10;17.98247635
15.55;12.566371;5.127982358;10;17.99190113
15.56;12.566371;5.090325311;10;17.99190113
15.57;12.566371;5.074188666;10;17.99818431
15.58;12.566371;5.058889053;10;18.0044675
15.59;12.566371;5.024374791;10;18.0044675
15.6;12.566371;5.011255578;10;18.01075068
15.61;12.566371;4.998853045;10;18.01703387
15.62;12.566371;4.967120311;10;18.01703387
15.63;12.566371;4.946662534;10;18.02017546
15.64;12.566371;4.937126648;10;18.02645865
15.65;12.566371;4.908146222;10;18.02645865
15.66;12.566371;4.890330975;10;18.02960024
15.67;12.566371;4.873323072;10;18.03274183
15.68;12.566371;4.847081161;10;18.03274183
15.69;12.566371;4.831895203;10;18.03588342
15.7;12.566371;4.807402568;10;18.03588342
15.71;12.566371;4.783886965;10;18.03588342
15.72;12.566371;4.771318574;10;18.03902502
15.73;12.566371;4.749339102;10;18.03902502
15.74;12.566371;4.728236424;10;18.03902502
15.75;12.566371;4.707975568;10;18.03902502
15.76;12.566371;4.688522956;10;18.03902502
15.77;12.566371;4.669846352;10;18.03902502
15.78;12.566371;4.651914804;10;18.03902502
15.79;12.566371;4.624689446;10;18.03588342
15.8;12.566371;4.608462623;10;18.03588342
15.81;12.566371;4.592883145;10;18.03588342
15.82;12.566371;4.577925191;10;18.03588342
15.83;12.566371;4.563563972;10;18.03588342
15.84;12.566371;4.549775687;10;18.03588342
15.85;12.566371;4.536537484;10;18.03588342
15.86;12.566371;4.523827423;10;18.03588342
15.87;12.566371;4.511624437;10;18.03588342
15.88;12.566371;4.499908303;10;18.03588342
15.89;12.566371;4.488659602;10;18.03588342
15.9;12.566371;4.477859689;10;18.03588342
15.91;12.566371;4.467490665;10;18.03588342
15.92;12.566371;4.457535343;10;18.03588342
15.93;12.566371;4.447977222;10;18.03588342
15.94;12.566371;4.438800461;10;18.03588342
15.95;12.566371;4.429989847;10;18.03588342
15.96;12.566371;4.421530777;10;18.03588342
15.97;12.566371;4.41340923;10;18.03588342
15.98;12.566371;4.405611743;10;18.03588342
15.99;12.566371;4.398125391;10;18.03588342
16;12.566371;4.390937763;10;18.03588342
16.01;12.566371;4.384036946;10;18.03588342
16.02;12.566371;4.377411499;10;18.03588342
16.03;12.566371;4.371050439;10;18.03588342
16.04;12.566371;4.36494322;10;18.03588342
16.05;12.566371;4.359079719;10;18.03588342
16.06;12.566371;4.353450215;10;18.03588342
16.07;12.566371;4.348045373;10;18.03588342
16.08;12.566371;4.342856234;10;18.03588342
16.09;12.566371;4.337874194;10;18.03588342
16.1;12.566371;4.333090992;10;18.03588342
16.11;12.566371;4.328498699;10;18.03588342
16.12;12.566371;4.324089698;10;18.03588342
16.13;12.566371;4.319856681;10;18.03588342
16.14;12.566371;4.315792626;10;18.03588342
16.15;12.566371;4.311890796;10;18.03588342
16.16;12.566371;4.308144719;10;18.03588342
16.17;12.566371;4.304548184;10;18.03588342
16.18;12.566371;4.301095225;10;18.03588342
16.19;12.566371;4.297780117;10;18.03588342
16.2;12.566371;4.294597361;10;18.03588342
16.21;12.566371;4.291541677;10;18.03588342
16.22;12.566371;4.288607999;10;18.03588342
16.23;12.566371;4.285791458;10;18.03588342
16.24;12.566371;4.283087384;10;18.03588342
16.25;12.566371;4.28049129;10;18.03588342
16.26;12.566371;4.277998869;10;18.03588342
16.27;12.566371;4.275605987;10;18.03588342
16.28;12.566371;4.273308673;10;18.03588342
16.29;12.566371;4.271103116;10;18.03588342
16.3;12.566371;4.268985655;10;18.03588342
16.31;12.566371;4.266952778;10;18.03588342
16.32;12.566371;4.265001109;10;18.03588342
16.33;12.566371;4.263127411;10;18.03588342
16.34;12.566371;4.261328573;10;18.03588342
16.35;12.566371;4.259601609;10;18.03588342
16.36;12.566371;4.257943653;10;18.03588342
16.37;12.566371;4.256351952;10;18.03588342
16.38;12.566371;4.254823864;10;18.03588342
16.39;12.566371;4.253356851;10;18.03588342
16.4;12.566371;4.251948477;10;18.03588342
16.41;12.566371;4.250596404;10;18.03588342
16.42;12.566371;4.249298386;10;18.03588342
16.43;12.566371;4.248052266;10;18.03588342
16.44;12.566371;4.246855976;10;18.03588342
16.45;12.566371;4.245707526;10;18.03588342
16.46;12.566371;4.24460501;10;18.03588342
16.47;12.566371;4.243546595;10;18.03588342
16.48;12.566371;4.242530523;10;18.03588342
16.49;12.566371;4.241555103;10;18.03588342
16.5;12.566371;4.240618715;10;18.03588342
16.51;12.566371;4.239719802;10;18.03588342
16.52;12.566371;4.23885687;10;18.03588342
16.53;12.566371;4.238028482;10;18.03588342
16.54;12.566371;4.237233262;10;18.03588342
16.55;12.566371;4.236469887;10;18.03588342
16.56;12.566371;4.235737085;10;18.03588342
16.57;12.566371;4.235033638;10;18.03588342
16.58;12.566371;4.234358376;10;18.03588342
16.59;12.566371;4.233710173;10;18.03588342
16.6;12.566371;4.23308795;10;18.03588342
16.61;12.566371;4.232490672;10;18.03588342
16.62;12.566371;4.231917343;10;18.03588342
16.63;12.566371;4.231367009;10;18.03588342
16.64;12.566371;4.230838751;10;18.03588342
16.65;12.566371;4.23033169;10;18.03588342
16.66;12.566371;4.229844979;10;18.03588342
16.67;12.566371;4.229377808;10;18.03588342
16.68;12.566371;4.228929397;10;18.03588342
16.69;12.566371;4.228498998;10;18.03588342
16.7;12.566371;4.228085892;10;18.03588342
16.71;12.566371;4.227689389;10;18.03588342
16.72;12.566371;4.227308827;10;18.03588342
16.73;12.566371;4.226943571;10;18.03588342
16.74;12.566371;4.22659301;10;18.03588342
16.75;12.566371;4.226256558;10;18.03588342
16.76;12.566371;4.225933652;10;18.03588342
16.77;12.566371;4.225623752;10;18.03588342
16.78;12.566371;4.225326339;10;18.03588342
16.79;12.566371;4.225040915;10;18.03588342
16.8;12.566371;4.224767002;10;18.03588342
16.81;12.566371;4.22450414;10;18.03588342
16.82;12.566371;4.224251889;10;18.03588342
16.83;12.566371;4.224009826;10;18.03588342
16.84;12.566371;4.223777545;10;18.03588342
16.85;12.566371;4.223554654;10;18.03588342
16.86;12.566371;4.22334078;10;18.03588342
16.87;12.566371;4.223135563;10;18.03588342
16.88;12.566371;4.222938658;10;18.03588342
16.89;12.566371;4.222749733;10;18.03588342
16.9;12.566371;4.22256847;10;18.03588342
16.91;12.566371;4.222394563;10;18.03588342
16.92;12.566371;4.22222772;10;18.03588342
16.93;12.566371;4.222067657;10;18.03588342
16.94;12.566371;4.221914105;10;18.03588342
16.95;12.566371;4.221766804;10;18.03588342
16.96;12.566371;4.221625504;10;18.03588342
16.97;12.566371;4.221489967;10;18.03588342
16.98;12.566371;4.221359963;10;18.03588342
16.99;12.566371;4.22123527;10;18.03588342
17;12.566371;4.221115677;10;18.03588342
17.01;12.566371;4.221000981;10;18.03588342
17.02;12.566371;4.220890986;10;18.03588342
17.03;12.566371;4.220785505;10;18.03588342
17.04;12.566371;4.220684357;10;18.03588342
17.05;12.566371;4.22058737;10;18.03588342
17.06;12.566371;4.220494378;10;18.03588342
17.07;12.566371;4.220405222;10;18.03588342
17.08;12.566371;4.220319748;10;18.03588342
17.09;12.566371;4.22023781;10;18.03588342
17.1;12.566371;4.220159266;10;18.03588342
17.11;12.566371;4.220083982;10;18.03588342
17.12;12.566371;4.220011827;10;18.03588342
17.13;12.566371;4.219942676;10;18.03588342
17.14;12.566371;4.21987641;10;18.03588342
17.15;12.566371;4.219812914;10;18.03588342
17.16;12.566371;4.219752076;10;18.03588342
17.17;12.566371;4.219693792;10;18.03588342
17.18;12.566371;4.219637959;10;18.03588342
17.19;12.566371;4.219584479;10;18.03588342
17.2;12.566371;4.219533259;10;18.03588342
17.21;12.566371;4.219484208;10;18.03588342
17.22;12.566371;4.219437241;10;18.03588342
17.23;12.566371;4.219392273;10;18.03588342
17.24;12.566371;4.219349225;10;18.03588342
17.25;12.566371;4.21930802;10;18.03588342
17.26;12.566371;4.219268586;10;18.03588342
17.27;12.566371;4.219230851;10;18.03588342
17.28;12.566371;4.219194747;10;18.03588342
17.29;12.566371;4.21916021;10;18.03588342
17.3;12.566371;4.219127177;10;18.03588342
17.31;12.566371;4.219095588;10;18.03588342
17.32;12.566371;4.219065385;10;18.03588342
17.33;12.566371;4.219036514;10;18.03588342
17.34;12.566371;4.21900892;10;18.03588342
17.35;12.566371;4.218982554;10;18.03588342
17.36;12.566371;4.218957366;10;18.03588342
17.37;12.566371;4.218933309;10;18.03588342
17.38;12.566371;4.218910338;10;18.03588342
17.39;12.566371;4.218888409;10;18.03588342
17.4;12.566371;4.218867482;10;18.03588342
17.41;12.566371;4.218847516;10;18.03588342
17.42;12.566371;4.218828473;10;18.03588342
17.43;12.566371;4.218810316;10;18.03588342
17.44;12.566371;4.218793009;10;18.03588342
17.45;12.566371;4.21877652;10;18.03588342
17.46;12.566371;4.218760814;10;18.03588342
17.47;12.566371;4.218745861;10;18.03588342
17.48;12.566371;4.218731632;10;18.03588342
17.49;12.566371;4.218718096;10;18.03588342
17.5;12.566371;4.218705227;10;18.03588342
17.51;12.566371;4.218692997;10;18.03588342
17.52;12.566371;4.218681382;10;18.03588342
17.53;12.566371;4.218670356;10;18.03588342
17.54;12.566371;4.218659897;10;18.03588342
17.55;12.566371;4.218649982;10;18.03588342
17.56;12.566371;4.218640588;10;18.03588342
17.57;12.566371;4.218631695;10;18.03588342
17.58;12.566371;4.218623284;10;18.03588342
17.59;12.566371;4.218615335;10;18.03588342
17.6;12.566371;4.218607829;10;18.03588342
17.61;12.566371;4.218600749;10;18.03588342
17.62;12.566371;4.218594078;10;18.03588342
17.63;12.566371;4.2185878;10;18.03588342
17.64;12.566371;4.218581898;10;18.03588342
17.65;12.566371;4.218576358;10;18.03588342
17.66;12.566371;4.218571166;10;18.03588342
17.67;12.566371;4.218566307;10;18.03588342
17.68;12.566371;4.218561769;10;18.03588342
17.69;12.566371;4.218557538;10;18.03588342
17.7;12.566371;4.218553602;10;18.03588342
17.71;12.566371;4.21854995;10;18.03588342
17.72;12.566371;4.21854657;10;18.03588342
17.73;12.566371;4.218543451;10;18.03588342
17.74;12.566371;4.218540583;10;18.03588342
17.75;12.566371;4.218537956;10;18.03588342
17.76;12.566371;4.218535561;10;18.03588342
17.77;12.566371;4.218533387;10;18.03588342
17.78;12.566371;4.218531427;10;18.03588342
17.79;12.566371;4.218529671;10;18.03588342
17.8;12.566371;4.218528111;10;18.03588342
17.81;12.566371;4.218526741;10;18.03588342
17.82;12.566371;4.218525551;10;18.03588342
17.83;12.566371;4.218524536;10;18.03588342
17.84;12.566371;4.218523687;10;18.03588342
17.85;12.566371;4.218522999;10;18.03588342
17.86;12.566371;4.218522465;10;18.03588342
17.87;12.566371;4.218522078;10;18.03588342
17.88;12.566371;4.218521834;10;18.03588342
17.89;12.566371;4.218521725;10;18.03588342
17.9;12.566371;4.218521748;10;18.03588342
17.91;12.566371;4.218521896;10;18.03588342
17.92;12.566371;4.218522164;10;18.03588342
17.93;12.566371;4.218522549;10;18.03588342
17.94;12.566371;4.218523044;10;18.03588342
17.95;12.566371;4.218523646;10;18.03588342
17.96;12.566371;4.218524351;10;18.03588342
17.97;12.566371;4.218525154;10;18.03588342
17.98;12.566371;4.218526052;10;18.03588342
17.99;12.566371;4.21852704;10;18.03588342
18;12.566371;4.218528115;0;18.03588342
18.01;12.566371;4.218529274;0;18.03588342
18.02;12.566371;4.218530513;0;18.03588342
18.03;12.566371;4.188504383;0;18.02645865
18.04;12.566371;4.189413509;0;18.02645865
18.05;12.566371;4.150249905;0;18.01389228
18.06;12.566371;4.102252774;0;17.99818431
18.07;12.566371;4.105732697;0;17.99818431
18.08;12.566371;4.029000754;0;17.97305157
18.09;12.566371;3.9545563;0;17.94791883
18.1;12.566371;3.962381286;0;17.94791883
18.11;12.566371;3.859793653;0;17.91336131
18.12;12.566371;3.870335488;0;17.91336131
18.13;12.566371;3.780365489;0;17.88194538
18.14;12.566371;3.672999401;0;17.84424627
18.15;12.566371;3.688865876;0;17.84424627
18.16;12.566371;3.593998991;0;17.80968875
18.17;12.566371;3.491843835;0;17.77198964
18.18;12.566371;3.512713401;0;17.77198964
18.19;12.566371;3.4326592;0;17.74057371
18.2;12.566371;3.344822558;0;17.7060162
18.21;12.566371;3.369527024;0;17.7060162
18.22;12.566371;3.293154765;0;17.67460027
18.23;12.566371;3.218862355;0;17.64318434
18.24;12.566371;3.246658325;0;17.64318434
18.25;12.566371;3.183263411;0;17.61491001
18.26;12.566371;3.121527377;0;17.58663567
18.27;12.566371;3.151466396;0;17.58663567
18.28;12.566371;3.080119904;0;17.55521975
18.29;12.566371;3.02066195;0;17.52694541
18.3;12.566371;3.052788185;0;17.52694541
18.31;12.566371;2.963523371;0;17.4892463
18.32;12.566371;2.876659343;0;17.45154719
18.33;12.566371;2.912210132;0;17.45154719
18.34;12.566371;2.796205831;0;17.4044233
18.35;12.566371;2.833516143;0;17.4044233
18.36;12.566371;2.719201185;0;17.35729941
18.37;12.566371;2.577968777;0;17.30075074
18.38;12.566371;2.620794737;0;17.30075074
18.39;12.566371;2.471738835;0;17.24106048
18.4;12.566371;2.33680117;0;17.18451182
18.41;12.566371;2.3856708;0;17.18451182
18.42;12.566371;2.232408359;0;17.12167996
18.43;12.566371;2.103344441;0;17.06513129
18.44;12.566371;2.157853536;0;17.06513129
18.45;12.566371;2.010005623;0;17.00229944
18.46;12.566371;1.886140267;0;16.94575077
18.47;12.566371;1.945640574;0;16.94575077
18.48;12.566371;1.782566495;0;16.87663574
18.49;12.566371;1.844071968;0;16.87663574
18.5;12.566371;1.722959672;0;16.82008707
18.51;12.566371;1.5749111;0;16.75411362
18.52;12.566371;1.640930269;0;16.75411362
18.53;12.566371;1.504133337;0;16.69128177
18.54;12.566371;1.390878177;0;16.6347331
18.55;12.566371;1.460565478;0;16.6347331
18.56;12.566371;1.327290368;0;16.57190125
18.57;12.566371;1.397581239;0;16.57190125
18.58;12.566371;1.284903921;0;16.51535258
18.59;12.566371;1.154963036;0;16.45252073
18.6;12.566371;1.22845514;0;16.45252073
18.61;12.566371;1.108842221;0;16.39283047
18.62;12.566371;1.012182315;0;16.33942339
18.63;12.566371;1.087890444;0;16.33942339
18.64;12.566371;0.950386861;0;16.27344995
18.65;12.566371;0.846365733;0;16.21690128
18.66;12.566371;0.92491875;0;16.21690128
18.67;12.566371;0.780137433;0;16.14778624
18.68;12.566371;0.669032203;0;16.08809598
18.69;12.566371;0.750696175;0;16.08809598
18.7;12.566371;0.618910877;0;16.02212253
18.71;12.566371;0.510370801;0;15.96243227
18.72;12.566371;0.594497611;0;15.96243227
18.73;12.566371;0.455067768;0;15.89331723
18.74;12.566371;0.369118855;0;15.83991016
