Epoche;Durchschnitt
Fehler;-
665;4.258690
666;4.261435
667;4.261059
668;4.260594
669;4.262307
670;4.267661
671;4.265053
672;4.261747
673;4.257025
674;4.252324
675;4.250012
676;4.253649
677;4.255521
678;4.260686
679;4.273745
680;4.281677
681;4.287582
682;4.285745
683;4.284334
684;4.286626
685;4.280356
686;4.284951
687;4.281503
688;4.281323
689;4.280299
690;4.281352
691;4.279043
692;4.273656
693;4.276351
694;4.281368
695;4.278512
696;4.274481
697;4.268544
698;4.265576
699;4.267560
700;4.272321
701;4.271675
702;4.275705
703;4.295214
704;4.307719
705;4.305901
706;4.299609
707;4.294246
708;4.291429
709;4.288648
710;4.292937
711;4.293131
712;4.291450
713;4.286819
714;4.285310
715;4.284803
716;4.279312
717;4.273973
718;4.272179
719;4.269994
720;4.267745
721;4.264618
722;4.261688
723;4.261184
724;4.259875
725;4.258619
726;4.258329
727;4.253802
728;4.255555
729;4.255514
730;4.256623
731;4.254721
732;4.251648
733;4.248104
734;4.243463
735;4.248836
736;4.250440
737;4.247112
738;4.242338
739;4.246461
740;4.254236
741;4.256813
742;4.256308
743;4.266876
744;4.265359
745;4.262634
746;4.261672
747;4.262885
748;4.260497
749;4.258784
750;4.262694
751;4.263270
752;4.270983
753;4.268473
754;4.266607
755;4.266053
756;4.270728
757;4.277571
758;4.276242
759;4.277499
760;4.278304
761;4.276444
762;4.272095
763;4.267034
764;4.264163
765;4.262867
766;4.258172
767;4.252317
768;4.250903
769;4.244978
770;4.240851
771;4.236690
772;4.234303
773;4.231371
774;4.230489
775;4.228555
776;4.230438
777;4.230185
778;4.228562
779;4.226638
780;4.230032
781;4.232098
782;4.231743
783;4.234532
784;4.238001
785;4.236987
786;4.238126
787;4.239391
788;4.236522
789;4.236472
790;4.237901
791;4.236174
792;4.241135
793;4.240690
794;4.240507
795;4.245052
796;4.244700
797;4.243130
798;4.239936
799;4.244316
800;4.247992
801;4.248793
802;4.246719
803;4.242814
804;4.241297
805;4.242543
806;4.244454
807;4.240191
808;4.238894
809;4.240085
810;4.236883
811;4.245154
812;4.244491
813;4.248382
814;4.250054
815;4.250256
816;4.246912
817;4.242922
818;4.238394
819;4.234067
820;4.231710
821;4.231187
822;4.228806
823;4.229113
824;4.230354
825;4.231622
826;4.232260
827;4.236664
828;4.239575
829;4.240766
830;4.238297
831;4.240352
832;4.246853
833;4.248932
834;4.253744
835;4.258227
836;4.261217
837;4.265817
838;4.276980
839;4.283631
840;4.280813
841;4.277128
842;4.274934
843;4.272776
844;4.269626
845;4.268910
846;4.265066
847;4.261122
848;4.262299
849;4.266924
850;4.266419
851;4.267414
852;4.267448
853;4.262321
854;4.262737
855;4.263365
856;4.259015
857;4.255425
858;4.250561
859;4.248398
860;4.252150
861;4.253976
862;4.252119
863;4.248318
864;4.248658
865;4.243378
866;4.242477
867;4.239991
868;4.239520
869;4.238773
870;4.242576
871;4.238784
872;4.237765
873;4.235434
874;4.235031
875;4.238289
876;4.239796
877;4.237870
878;4.237780
879;4.243091
880;4.244112
881;4.248555
882;4.245432
883;4.244821
884;4.242631
885;4.243437
886;4.242419
887;4.247454
888;4.248524
889;4.250493
890;4.248238
891;4.247186
892;4.249317
893;4.248218
894;4.248422
895;4.251162
896;4.252746
897;4.254081
898;4.255350
899;4.253073
900;4.253215
901;4.255279
902;4.258264
903;4.259286
904;4.262767
905;4.263068
906;4.263597
907;4.261416
908;4.257442
909;4.255078
910;4.251646
911;4.246065
912;4.249481
913;4.247952
914;4.248525
915;4.243910
916;4.245044
917;4.243836
918;4.244749
919;4.247146
920;4.246452
921;4.247947
922;4.246142
923;4.246056
924;4.243591
925;4.242950
926;4.242357
927;4.240560
928;4.236556
929;4.235428
930;4.231640
931;4.235487
932;4.238914
933;4.238164
934;4.237405
935;4.236635
936;4.236920
937;4.234994
938;4.236905
939;4.235944
940;4.237790
941;4.238358
942;4.238449
943;4.239121
944;4.236645
945;4.238223
946;4.238967
947;4.236097
948;4.230966
949;4.226996
950;4.230414
951;4.230781
952;4.231060
953;4.235116
954;4.236642
955;4.236701
956;4.240706
957;4.238694
958;4.237231
959;4.241696
960;4.239640
961;4.238136
962;4.238920
963;4.235781
964;4.239319
965;4.236479
966;4.235786
967;4.237682
968;4.237287
969;4.235557
970;4.234387
971;4.236921
972;4.236662
973;4.238101
974;4.237418
975;4.236847
976;4.238537
977;4.241381
978;4.241380
979;4.241558
980;4.239780
981;4.235251
982;4.238412
983;4.237390
984;4.237249
985;4.240150
986;4.241818
987;4.239262
988;4.236508
989;4.237469
990;4.237523
991;4.239123
992;4.243506
993;4.245883
994;4.251549
995;4.255727
996;4.254830
997;4.255837
998;4.256451
999;4.255293
1000;4.250998
1001;4.248761
1002;4.245912
1003;4.243460
1004;4.240603
1005;4.238070
1006;4.234876
1007;4.235126
1008;4.234957
1009;4.235595
1010;4.236659
1011;4.239707
1012;4.242430
1013;4.242008
1014;4.240105
1015;4.241291
1016;4.245007
1017;4.243087
1018;4.238369
1019;4.238048
1020;4.234649
1021;4.233233
1022;4.229640
1023;4.226634
1024;4.224264
1025;4.225294
1026;4.225197
1027;4.224377
1028;4.222538
1029;4.220615
1030;4.222314
1031;4.224475
1032;4.223307
1033;4.220271
1034;4.219040
1035;4.219909
1036;4.222780
1037;4.221793
1038;4.227526
1039;4.228667
1040;4.232706
1041;4.234020
1042;4.233919
1043;4.232594
1044;4.231927
1045;4.229126
1046;4.229849
1047;4.228364
1048;4.228472
1049;4.229165
1050;4.228356
1051;4.226630
1052;4.226871
1053;4.229879
1054;4.231754
1055;4.233897
1056;4.234961
1057;4.234367
1058;4.231948
1059;4.230085
1060;4.231042
1061;4.231127
1062;4.230761
1063;4.232837
1064;4.230722
1065;4.231146
1066;4.233015
1067;4.235391
1068;4.233835
1069;4.234030
1070;4.233672
1071;4.236339
1072;4.235971
1073;4.235337
1074;4.233712
1075;4.234468
1076;4.235079
1077;4.235037
1078;4.235602
1079;4.234357
1080;4.235647
1081;4.233545
1082;4.232021
1083;4.230970
1084;4.230759
1085;4.230919
1086;4.234272
1087;4.239114
1088;4.238377
1089;4.238559
1090;4.237879
1091;4.235847
1092;4.236637
1093;4.239637
1094;4.239723
1095;4.240240
1096;4.242344
1097;4.240276
1098;4.242592
1099;4.241336
1100;4.240306
1101;4.238188
1102;4.241091
1103;4.240507
1104;4.240461
1105;4.240892
1106;4.241196
1107;4.238325
1108;4.236255
1109;4.236032
1110;4.241429
1111;4.242104
1112;4.240086
1113;4.238142
1114;4.239103
1115;4.237830
1116;4.236313
1117;4.237595
1118;4.235562
1119;4.231852
1120;4.232062
1121;4.234269
1122;4.234073
1123;4.234732
1124;4.233250
1125;4.231991
1126;4.232211
1127;4.230385
1128;4.228547
1129;4.227350
1130;4.226601
1131;4.225607
1132;4.227637
1133;4.227832
1134;4.226070
1135;4.227157
1136;4.227809
1137;4.227496
1138;4.226000
1139;4.225521
1140;4.223712
1141;4.223490
1142;4.222211
1143;4.221034
1144;4.223647
1145;4.224184
1146;4.225507
1147;4.223557
1148;4.222955
1149;4.221575
1150;4.224361
1151;4.226336
1152;4.225278
1153;4.224828
1154;4.224219
1155;4.221527
1156;4.222203
1157;4.223715
1158;4.224673
1159;4.223123
1160;4.222752
1161;4.224274
1162;4.224216
1163;4.222466
1164;4.223018
1165;4.222544
1166;4.224402
1167;4.225369
1168;4.227356
1169;4.227314
1170;4.227476
1171;4.230239
1172;4.232166
1173;4.228244
1174;4.225970
1175;4.224127
1176;4.221747
1177;4.220599
1178;4.221430
1179;4.221368
1180;4.226127
1181;4.226464
1182;4.226884
1183;4.228523
1184;4.227754
1185;4.227167
1186;4.228904
1187;4.229714
1188;4.233355
1189;4.233911
1190;4.237597
1191;4.238851
1192;4.244675
1193;4.242668
1194;4.239487
1195;4.237194
1196;4.233933
1197;4.237606
1198;4.237035
1199;4.234248
1200;4.232439
1201;4.230705
1202;4.234812
1203;4.236930
1204;4.235837
1205;4.233462
1206;4.233450
1207;4.233049
1208;4.231291
1209;4.230841
1210;4.231171
1211;4.234420
1212;4.234312
1213;4.234831
1214;4.234942
1215;4.233264
1216;4.231176
1217;4.231835
1218;4.231072
1219;4.228273
1220;4.225765
1221;4.223815
1222;4.221384
1223;4.218568
1224;4.216629
1225;4.216022
1226;4.218199
1227;4.218942
1228;4.225594
1229;4.227183
1230;4.229357
1231;4.231123
1232;4.233211
1233;4.232873
1234;4.234298
1235;4.233922
1236;4.237160
1237;4.238103
1238;4.237243
1239;4.237487
1240;4.240551
1241;4.240716
1242;4.242845
1243;4.242387
1244;4.242940
1245;4.241347
1246;4.238374
1247;4.235635
1248;4.233319
1249;4.231032
1250;4.229147
1251;4.228836
1252;4.225482
1253;4.224483
1254;4.224028
1255;4.221795
1256;4.223658
1257;4.223811
1258;4.223540
1259;4.223150
1260;4.222517
1261;4.220909
1262;4.220980
1263;4.219269
1264;4.219644
1265;4.223223
1266;4.222831
1267;4.220157
1268;4.219838
1269;4.219714
1270;4.218529
1271;4.219908
1272;4.220839
1273;4.225730
1274;4.226892
1275;4.227589
1276;4.225141
1277;4.223503
1278;4.222290
1279;4.222573
1280;4.221387
1281;4.222956
1282;4.229250
1283;4.232030
1284;4.234117
1285;4.238425
1286;4.238752
1287;4.236140
1288;4.239224
1289;4.235793
1290;4.234416
1291;4.235540
1292;4.233541
1293;4.233040
1294;4.235981
1295;4.235577
1296;4.232782
1297;4.231254
1298;4.229179
1299;4.229314
1300;4.229062
1301;4.229155
1302;4.232713
1303;4.230919
1304;4.228274
1305;4.230576
1306;4.232532
1307;4.231398
1308;4.228564
1309;4.228943
1310;4.229141
1311;4.228128
1312;4.228837
1313;4.231107
1314;4.229422
1315;4.226826
1316;4.225845
1317;4.223565
1318;4.221479
1319;4.221043
1320;4.219772
1321;4.219031
1322;4.216621
1323;4.218279
1324;4.218009
1325;4.216558
1326;4.214577
1327;4.214285
1328;4.215938
1329;4.218138
1330;4.220562
1331;4.222595
1332;4.221414
1333;4.224260
1334;4.224100
1335;4.226775
1336;4.226636
1337;4.226163
1338;4.224159
1339;4.222876
1340;4.222231
1341;4.221385
1342;4.220141
1343;4.220718
1344;4.222950
1345;4.225484
1346;4.226116
1347;4.226177
1348;4.227694
1349;4.225911
1350;4.226436
1351;4.225452
1352;4.229100
1353;4.228543
1354;4.227123
1355;4.224923
1356;4.222882
1357;4.221556
1358;4.221450
1359;4.221568
1360;4.221647
1361;4.221152
1362;4.223841
1363;4.221797
1364;4.223431
1365;4.221762
1366;4.221597
1367;4.221976
1368;4.223612
1369;4.225920
1370;4.224702
1371;4.223023
1372;4.222282
1373;4.223324
1374;4.223460
1375;4.222997
1376;4.221616
1377;4.221798
1378;4.225846
1379;4.228922
1380;4.231446
1381;4.231283
1382;4.229092
1383;4.228401
1384;4.227943
1385;4.227936
1386;4.227704
1387;4.227234
1388;4.225332
1389;4.224362
1390;4.224372
1391;4.227217
1392;4.225311
1393;4.223613
1394;4.224298
1395;4.221927
1396;4.221558
1397;4.222521
1398;4.223997
1399;4.224164
1400;4.222757
1401;4.222160
1402;4.224279
1403;4.224106
1404;4.225108
1405;4.223836
1406;4.223123
1407;4.221716
1408;4.221488
1409;4.219779
1410;4.219389
1411;4.222302
1412;4.225279
1413;4.225527
1414;4.223884
1415;4.221912
1416;4.222601
1417;4.219782
1418;4.219735
1419;4.219977
1420;4.218219
1421;4.218591
1422;4.221274
1423;4.221199
1424;4.222484
1425;4.220797
1426;4.221661
1427;4.222173
1428;4.223432
1429;4.223920
1430;4.224076
1431;4.225200
1432;4.225451
1433;4.223602
1434;4.223483
1435;4.223637
1436;4.224496
1437;4.227052
1438;4.232797
1439;4.232684
1440;4.233286
1441;4.232391
1442;4.230902
1443;4.228368
1444;4.227051
1445;4.226147
