Epoche;Durchschnitt
Fehler;-
1492;4.365798
1493;4.365798
1494;4.365798
1495;4.365798
1496;4.365798
1497;4.365798
1498;4.365798
1499;4.365798
1500;4.365798
1501;4.365798
1502;4.365798
1503;4.365798
1504;4.365798
1505;4.365797
1506;4.365797
1507;4.365797
1508;4.365797
1509;4.365797
1510;4.365797
1511;4.365797
1512;4.365797
1513;4.365797
1514;4.365797
1515;4.365797
1516;4.365797
1517;4.365797
1518;4.365797
1519;4.365797
1520;4.365797
1521;4.365797
1522;4.365797
1523;4.365797
1524;4.365797
1525;4.365797
1526;4.365797
1527;4.365797
1528;4.365797
1529;4.365797
1530;4.365797
1531;4.365797
1532;4.365797
1533;4.365796
1534;4.365796
1535;4.365796
1536;4.365796
1537;4.365796
1538;4.365796
1539;4.365796
1540;4.365796
1541;4.365796
1542;4.365796
1543;4.365796
1544;4.365796
1545;4.365796
1546;4.365796
1547;4.365796
1548;4.365796
1549;4.365796
1550;4.365796
1551;4.365796
1552;4.365796
1553;4.365796
1554;4.365796
1555;4.365796
1556;4.365796
1557;4.365796
1558;4.365796
1559;4.365796
1560;4.365796
1561;4.365796
1562;4.365796
1563;4.365796
1564;4.365796
1565;4.365796
1566;4.365796
1567;4.365796
1568;4.365796
1569;4.365796
1570;4.365796
1571;4.365796
1572;4.365796
1573;4.365796
1574;4.365796
1575;4.365796
1576;4.365796
1577;4.365796
1578;4.365796
1579;4.365796
1580;4.365796
1581;4.365796
1582;4.365796
1583;4.365796
1584;4.365796
1585;4.365796
1586;4.365796
1587;4.365796
1588;4.365796
1589;4.365796
1590;4.365796
1591;4.365796
1592;4.365796
1593;4.365796
1594;4.365796
1595;4.365796
1596;4.365796
1597;4.365796
1598;4.365796
1599;4.365796
1600;4.365796
1601;4.365796
1602;4.365796
1603;4.365796
1604;4.365796
1605;4.365796
1606;4.365796
1607;4.365796
1608;4.365796
1609;4.365796
1610;4.365796
1611;4.365796
1612;4.365796
1613;4.365796
1614;4.365796
1615;4.365796
1616;4.365796
1617;4.365796
1618;4.365796
1619;4.365796
1620;4.365796
1621;4.365796
1622;4.365796
1623;4.365796
1624;4.365796
1625;4.365796
1626;4.365796
1627;4.365796
1628;4.365795
1629;4.365795
1630;4.365795
1631;4.365795
1632;4.365795
1633;4.365795
1634;4.365795
1635;4.365795
1636;4.365795
1637;4.365795
1638;4.365795
1639;4.365795
1640;4.365795
1641;4.365795
1642;4.365795
1643;4.365795
1644;4.365795
1645;4.365795
1646;4.365795
1647;4.365795
1648;4.365795
1649;4.365795
1650;4.365795
1651;4.365795
1652;4.365795
1653;4.365795
1654;4.365795
1655;4.365795
1656;4.365795
1657;4.365795
1658;4.365795
1659;4.365795
1660;4.365795
1661;4.365795
1662;4.365795
1663;4.365795
1664;4.365795
1665;4.365795
1666;4.365795
1667;4.365795
1668;4.365795
1669;4.365795
1670;4.365795
1671;4.365795
1672;4.365795
1673;4.365795
1674;4.365795
1675;4.365795
1676;4.365795
1677;4.365795
1678;4.365795
1679;4.365795
1680;4.365795
1681;4.365795
1682;4.365795
1683;4.365795
1684;4.365795
1685;4.365795
1686;4.365795
1687;4.365795
1688;4.365795
1689;4.365795
1690;4.365795
1691;4.365795
1692;4.365795
1693;4.365795
1694;4.365795
1695;4.365795
1696;4.365795
1697;4.365795
1698;4.365795
1699;4.365795
1700;4.365795
1701;4.365795
1702;4.365795
1703;4.365795
1704;4.365795
1705;4.365795
1706;4.365795
1707;4.365795
1708;4.365795
1709;4.365795
1710;4.365795
1711;4.365795
1712;4.365795
1713;4.365795
1714;4.365795
1715;4.365795
1716;4.365795
1717;4.365795
1718;4.365795
1719;4.365795
1720;4.365795
1721;4.365795
1722;4.365795
1723;4.365795
1724;4.365795
1725;4.365794
1726;4.365794
1727;4.365794
1728;4.365794
1729;4.365794
1730;4.365794
1731;4.365794
1732;4.365794
1733;4.365794
1734;4.365794
1735;4.365794
1736;4.365794
1737;4.365794
1738;4.365794
1739;4.365794
1740;4.365794
1741;4.365794
1742;4.365794
1743;4.365794
1744;4.365794
1745;4.365794
1746;4.365794
1747;4.365794
1748;4.365794
1749;4.365794
1750;4.365794
1751;4.365794
1752;4.365794
1753;4.365794
1754;4.365794
1755;4.365794
1756;4.365794
1757;4.365794
1758;4.365794
1759;4.365794
1760;4.365794
1761;4.365794
1762;4.365794
1763;4.365794
1764;4.365794
1765;4.365794
1766;4.365794
1767;4.365794
1768;4.365794
1769;4.365794
1770;4.365794
1771;4.365794
1772;4.365794
1773;4.365794
1774;4.365794
1775;4.365794
1776;4.365794
1777;4.365794
1778;4.365794
1779;4.365794
1780;4.365794
1781;4.365794
1782;4.365794
1783;4.365794
1784;4.365794
1785;4.365794
1786;4.365794
1787;4.365794
1788;4.365794
1789;4.365794
1790;4.365794
1791;4.365793
1792;4.365793
1793;4.365793
1794;4.365793
1795;4.365793
1796;4.365793
1797;4.365793
1798;4.365793
1799;4.365793
1800;4.365793
1801;4.365793
1802;4.365793
1803;4.365793
1804;4.365793
1805;4.365793
1806;4.365793
1807;4.365793
1808;4.365793
1809;4.365793
1810;4.365793
1811;4.365793
1812;4.365793
1813;4.365793
1814;4.365793
1815;4.365793
1816;4.365793
1817;4.365793
1818;4.365793
1819;4.365793
1820;4.365793
1821;4.365793
1822;4.365793
1823;4.365793
1824;4.365793
1825;4.365793
1826;4.365793
1827;4.365793
1828;4.365793
1829;4.365793
1830;4.365793
1831;4.365793
1832;4.365793
1833;4.365793
1834;4.365793
1835;4.365793
1836;4.365793
1837;4.365793
1838;4.365793
1839;4.365793
1840;4.365793
1841;4.365793
1842;4.365793
1843;4.365793
1844;4.365793
1845;4.365793
1846;4.365793
1847;4.365793
1848;4.365793
1849;4.365793
1850;4.365793
1851;4.365793
1852;4.365793
1853;4.365793
1854;4.365793
1855;4.365793
1856;4.365793
