Zeit [s];r [v];l [v];u [v];y [v]
;-;-;-;-
0;4;2;1;1
0;ebbd34;e0162e;8888FF;0000AA
1.28;0;0;0.140959885723843;0.0620122704150605
1.29;0;0;0.100688255877338;0.0612072704998354
1.3;0;0;0.0862633538306068;0.0581335650606491
1.31;0;0;0.0759922447226118;0.0549055686553667
1.32;0;0;0.0626174439043709;0.0521874756922095
1.33;0;0;0.0772264568571415;0.0471449889721119
1.34;0;0;0.0582664518129759;0.0454838915428254
1.35;0;0;0.0648109876854797;0.0416460352305106
1.36;0;0;0.0352247759394931;0.0413340788437889
1.37;0;0;0.0304358263015071;0.0388126514456309
1.38;0;0;0.0462439325348018;0.0346175909645847
1.39;0;0;0.0369067642546627;0.0329852524021713
1.4;0;0;0.0318645013244599;0.0310829679701051
1.41;0;0;0.0333324327159572;0.0287306435069701
1.42;0;0;0.030774404072789;0.0269086786319692
1.43;0;0;0.0384556519422262;0.0242953192128552
1.44;0;0;0.0289888036011882;0.0234119570038099
1.45;0;0;0.0467570277372374;0.0201405355469905
1.46;0;0;0.0232098732376479;0.0208211711734324
1.47;0;0;0.0149608701006073;0.020076356327856
1.48;0;0;0.0314931422482811;0.0171544277428223
1.49;0;0;0.0276718932771975;0.0162730252666495
1.5;5;0;10;0.0171547876400042
1.51;5;0;10;0.406104379655186
1.52;5;0;10;1.06363849498409
1.53;5;0;10;1.69861169035248
1.54;5;0;10;2.28764860056791
1.55;5;0;10;2.83874742715867
1.56;5;0;10;3.35164867691877
1.57;5;0;10;3.82766014480932
1.58;5;0;8.2920929686532;4.27131381065006
1.59;5;0;5.69855952867177;4.55678083411371
1.6;5;0;5.1984232258456;4.63345161074479
1.61;5;0;5.12139289496993;4.66656636519204
1.62;5;0;5.08538755307856;4.69362353084823
1.63;5;0;5.07429389182353;4.71650599041588
1.64;5;0;5.08969832710477;4.73536915977093
1.65;5;0;5.09794785677114;4.75352890131184
1.66;5;0;5.0519236880544;4.77527615128213
1.67;5;0;5.11149047563935;4.78596684000262
1.68;5;0;5.08350286232567;4.80377380421051
1.69;5;0;5.08553161218617;4.81760736962144
1.7;5;0;5.08289266259451;4.83087291611802
1.71;5;0;5.07611544273099;4.84356336785764
1.72;5;0;5.11666326209427;4.8510881051382
1.73;5;0;5.08310836343532;4.86474460584636
1.74;5;0;5.08596130032453;4.87414893694127
1.75;5;0;5.0615298622965;4.88533712383929
1.76;5;0;5.08278035520289;4.89161478067101
1.77;5;0;5.08233120320369;4.89939700148767
1.78;5;0;5.08108081143284;4.90669546094914
1.79;5;0;5.06972419223213;4.91438216233884
1.8;5;0;5.09510628493131;4.91821332950724
1.81;5;0;5.09803873198293;4.92379131000207
1.82;5;0;5.07893986311901;4.93095368176314
1.83;5;0;5.0823536748876;4.93557831425169
1.84;5;0;5.08403403871428;4.94002862616093
1.85;5;0;5.06641361896385;4.94589812918595
1.86;5;0;5.09601708034543;4.94709823264365
1.87;5;0;5.06996809893332;4.95322133433757
1.88;5;0;5.06036338768587;4.95742708729045
1.89;5;0;5.10433484715868;4.95651057390473
1.9;5;0;5.07570346249984;4.96219378181655
1.91;5;0;5.08615563621118;4.96395352601487
1.92;5;0;5.08329955251086;4.96678531738835
1.93;5;0;5.0526784487606;4.97191368978756
1.94;5;0;5.09674951466943;4.9699534545351
1.95;5;0;5.08942764166248;4.97275860065802
1.96;5;0;5.08139946109804;4.97542694689014
1.97;5;0;5.07623915812188;4.97764658798662
1.98;5;0;5.06865765109525;4.97992559166836
1.99;5;0;5.08891165768341;4.97953661313254
2;5;0;5.05958083657826;4.98363805333526
2.01;5;0;5.08999420798321;4.9820695561483
2.02;5;0;5.07508322135266;4.98469228676242
2.03;5;0;5.09509868409117;4.98398429901043
2.04;5;0;5.07492828390848;4.98694360953268
2.05;5;0;5.06936751147883;4.98837667423085
2.06;5;0;5.08981139291249;4.9873669583074
2.07;5;0;5.08103486033462;4.9890592022595
2.08;5;0;5.07225975472792;4.99063044323024
2.09;5;0;5.07712888518445;4.99086147145914
2.1;5;0;5.09254491558031;4.99012677668534
2.11;5;0;5.06560304953023;4.99325677085025
2.12;5;0;5.06389365363062;4.9938922716768
2.13;5;0;5.07073975739917;4.99371238462641
2.14;5;0;5.11316874400638;4.99034288718149
2.15;5;0;5.05052532341694;4.99667058489949
2.16;5;0;5.07144600439972;4.99502553499133
2.17;5;0;5.08979961356485;4.99372902513745
2.18;5;0;5.09440873023529;4.99376212748986
