Zeit [s];r [v];l [v];ySystune [v];yGenetic [v];yDifferentialEvol [v]
;-;-;-;-;-
0;4;3;1;1;1
0;ebbd34;e0162e;3189f5;2cf533;cc2cf5
15.66;7;0;7.104605699;6.99505199;7.04338449
15.67;7;0;7.01696272;7.028562521;7.022440403
15.68;7;0;7.095583623;7.031140254;7.035651288
15.69;7;0;7.017607153;7.033717988;6.98570771
15.7;7;0;7.072706221;7.0646508;6.987963226
15.71;7;0;6.978618947;6.990863175;6.945430654
15.72;7;0;7.097194708;7.049184392;6.964119206
15.73;7;0;6.921908863;7.04338449;6.952197198
15.74;7;0;7.140049579;6.993118691;6.979907813
15.75;7;0;6.845543642;6.971530184;6.987963226
15.76;7;0;6.903542537;6.975718998;7.044351141
15.77;7;0;7.320813614;6.958963743;7.035006855
15.78;7;0;7.216415083;6.967019154;7.026951437
15.79;7;0;6.966696937;6.978618947;7.047895525
15.8;7;0;6.874220868;6.990540958;7.011485037
15.81;7;0;6.956063795;6.998596373;7.036940155
15.82;7;0;7.066906318;7.034684638;7.001174105
15.83;7;0;7.051762127;7.01792937;7.020184887
15.84;7;0;7.02566257;7.02276262;6.976685648
15.85;7;0;7.029851387;7.016318287;7.007940654
15.86;7;0;7.049184392;7.019218237;6.954774929
15.87;7;0;6.987318793;7.033073554;6.948975034
15.88;7;0;7.022118187;6.99601864;6.957674877
15.89;7;0;6.937053029;7.020507103;6.979585596
15.9;7;0;6.944786221;6.952519414;6.987963226
15.91;7;0;7.032429121;7.02469592;7.034362421
15.92;7;0;7.01792937;6.938341894;7.031784688
15.93;7;0;7.032429121;7.028562521;7.025018137
15.94;7;0;7.003107405;6.934153082;7.045317791
15.95;7;0;7.019218237;7.037584589;7.003107405
15.96;7;0;7.01792937;6.94671952;7.038229022
15.97;7;0;7.006974004;7.044351141;7.001174105
15.98;7;0;7.033073554;6.958963743;7.014707203
15.99;7;0;6.984418844;7.061106414;6.971530184
16;7;2;7.04145119;7.017607153;6.981518895
16.01;7;2;6.944464005;7.014707203;6.889365025
16.02;7;2;7.041773407;6.716335141;6.669613913
16.03;7;2;6.787867004;6.736956933;6.629981444
16.04;7;2;6.678313726;6.705702032;6.660914101
16.05;7;2;6.84006597;6.715368495;6.711501909
16.06;7;2;6.870354275;6.752101065;6.778200532
16.07;7;2;6.831688356;6.798500124;6.821377448
16.08;7;2;6.838454891;6.862298874;6.863587738
16.09;7;2;6.855854553;6.897742646;6.869709843
16.1;7;2;6.851987961;6.953163847;6.878087461
16.11;7;2;6.865198818;6.973141267;6.875509732
16.12;7;2;6.881631838;6.98570771;6.886142864
16.13;7;2;6.899998159;6.97829673;6.922231079
16.14;7;2;6.903864753;6.979907813;6.938019678
16.15;7;2;6.928030972;6.977007864;6.979585596
16.16;7;2;6.920619997;6.977652297;6.99601864
16.17;7;2;6.930930919;6.974752349;7.020184887
16.18;7;2;6.93608638;6.96283034;7.014384987
16.19;7;2;6.944786221;6.962185907;7.024373703
16.2;7;2;6.948330601;6.956063795;7.014707203
16.21;7;2;6.928675405;6.970885751;7.004718488
16.22;7;2;6.95380828;6.980552246;6.980874462
16.23;7;2;6.954452713;7.008907304;6.968630236
16.24;7;2;6.9502639;7.006651788;6.948652818
16.25;7;2;6.9502639;7.021473753;6.94220849
16.26;7;2;6.974752349;7.022440403;6.965085855
16.27;7;2;6.960252608;7.018573803;6.9737857
16.28;7;2;6.970885751;7.011485037;6.997307506
16.29;7;2;6.963796989;7.009873954;7.005362921
16.3;7;2;6.990218742;7.008262871;7.033717988
16.31;7;2;6.966696937;7.000529672;7.034684638
16.32;7;2;6.965730288;6.991829825;7.04145119
16.33;7;2;6.986352143;6.984418844;7.028884737
16.34;7;2;6.976363431;6.978618947;7.028562521
16.35;7;2;6.979585596;6.964763638;7.001496322
16.36;7;2;6.977652297;6.976685648;6.992474258
16.37;7;2;6.98570771;6.975718998;6.960897041
16.38;7;2;6.980552246;7.001174105;6.949941683
16.39;7;2;6.989574309;7.002785188;6.95380828
16.4;7;2;6.979907813;7.020507103;6.961219258
16.41;7;2;6.99601864;7.01696272;6.989896525
16.42;7;2;6.97829673;7.024051487;6.993440907
16.43;7;2;6.989896525;7.021151537;7.018573803
16.44;7;2;7.001818538;7.013740553;7.030173604
16.45;7;2;6.981518895;7.009551737;7.043062274
16.46;7;2;6.992152041;7.01116282;7.030818037
16.47;7;2;7.001496322;6.999240806;7.039517889
16.48;7;2;6.987318793;6.992474258;7.02276262
16.49;7;2;6.982485545;6.990863175;7.012773904
16.5;7;0;6.99698529;7.048539959;6.991185392
16.51;7;0;7.063684149;7.173560171;7.051117693
16.52;7;0;7.150038311;7.265069937;7.175171257
16.53;7;0;7.172271301;7.286980742;7.25637006
16.54;7;0;7.236714786;7.238325874;7.295036186
16.55;7;0;7.141660665;7.184837777;7.277314209
16.56;7;0;7.1796823;7.229626;7.261525542
16.57;7;0;7.147138357;7.112338908;7.22447052
16.58;7;0;7.135538539;7.137471842;7.185804429
16.59;7;0;7.111694474;7.071417354;7.18322669
16.6;7;0;7.13424967;7.064328583;7.139727362
16.61;7;0;7.099450227;7.08011721;7.115561079
16.62;7;0;7.077539475;7.062073065;7.101061312
16.63;7;0;7.072706221;7.042095623;7.072061788
16.64;7;0;7.04241784;7.038551239;7.086239332
16.65;7;0;7.047895525;7.016318287;7.060784198
16.66;7;0;7.052084343;7.025018137;7.040806756
16.67;7;0;7.044028924;6.985385494;7.04145119
16.68;7;0;7.035973505;7.017607153;7.043062274
16.69;7;0;7.041128973;6.969274669;7.015351637
16.7;7;0;7.040162323;6.976685648;6.966374721
16.71;7;0;7.063361932;6.951230549;6.998274156
16.72;7;0;7.043706707;6.979585596;6.955419362
16.73;7;0;7.047895525;6.991507608;6.950586116
16.74;7;0;7.038229022;7.01792937;6.956063795
16.75;7;0;7.044995574;7.028240304;6.977330081
16.76;7;0;7.044995574;7.029529171;6.987963226
16.77;7;0;7.028562521;7.029206954;7.025984787
16.78;7;0;7.061428631;7.031140254;7.033073554
16.79;7;0;6.994085341;7.033073554;7.031462471
16.8;7;0;7.057239812;6.999563022;7.046606658
16.81;7;0;6.964763638;7.024051487;7.006329571
16.82;7;0;7.068517402;6.960897041;7.044995574
16.83;7;0;6.92126443;7.028562521;6.993118691
16.84;7;0;7.089461501;6.938341894;7.026307004
16.85;7;0;6.882920703;7.01599607;6.967663587
16.86;7;0;6.964441422;6.93963076;7.007618437
16.87;7;0;7.139082927;7.030173604;6.948330601
16.88;7;0;7.02276262;6.974752349;7.001818538
16.89;7;0;7.104927916;6.992152041;6.953163847
16.9;7;0;6.962508123;7.000529672;6.971530184
16.91;7;0;7.044995574;7.02662922;6.96734137
16.92;7;0;7.032429121;7.016640503;7.003751838
16.93;7;0;6.951230549;7.017607153;7.009551737
16.94;7;0;7.069806269;7.025984787;7.04241784
16.95;7;0;6.905153618;7.002140755;7.031140254
16.96;7;0;7.158415959;7.029851387;7.025018137
16.97;7;0;6.959608176;6.969274669;7.045640008
16.98;7;0;6.873898652;7.020184887;7.001174105
16.99;7;0;7.13424967;6.94671952;7.025340354
17;7;2;6.947686169;6.996340857;6.966696937
17.01;7;2;6.681213664;6.800755634;6.818799721
17.02;7;2;6.81493313;6.700546585;6.647381062
17.03;7;2;6.694746708;6.682502525;6.620314991
17.04;7;2;6.780133826;6.740179088;6.633203595
17.05;7;2;6.859721146;6.80107785;6.707635324
17.06;7;2;6.878087461;6.850699097;6.778844964
17.07;7;2;6.881631838;6.884531783;6.84167705
17.08;7;2;6.853599041;6.903220321;6.879698542
17.09;7;2;6.84328813;6.909664645;6.905475834
17.1;7;2;6.836199379;6.914820105;6.906442483
17.11;7;2;6.851343529;6.923519944;6.907409131
17.12;7;2;6.890331674;6.924486593;6.900642591
17.13;7;2;6.903220321;6.943175139;6.907086915
17.14;7;2;6.932864217;6.955741578;6.938664111
17.15;7;2;6.937697462;6.993118691;6.950908332
17.16;7;2;6.947363952;6.996340857;6.98570771
17.17;7;2;6.939308543;7.01309612;6.998596373
17.18;7;2;6.955741578;7.017607153;7.025340354
17.19;7;2;6.938019678;7.015351637;7.01986267
17.2;7;2;6.940597409;7.004718488;7.031784688
17.21;7;2;6.925131025;7.002785188;7.019218237
17.22;7;2;6.92384216;7.000851889;7.01116282
17.23;7;2;6.923197728;6.993118691;6.985063277
17.24;7;2;6.930286486;6.985063277;6.974752349
17.25;7;2;6.960252608;6.977330081;6.954130496
17.26;7;2;6.963796989;6.975396782;6.969596885
17.27;7;2;6.983774411;6.962508123;6.95831931
17.28;7;2;6.982485545;6.975396782;6.961863691
17.29;7;2;6.992474258;6.979907813;7.007618437
17.3;7;2;6.983129978;7.007296221;6.995696423
17.31;7;2;6.99505199;7.004718488;7.025018137
17.32;7;2;6.989574309;7.023407053;7.028884737
17.33;7;2;6.983452195;7.021151537;7.036617939
17.34;7;2;6.960252608;7.02469592;7.029851387
17.35;7;2;6.959285959;7.020184887;7.029529171
17.36;7;2;6.950908332;7.01019617;7.004396271
17.37;7;2;6.955419362;7.005040705;6.993440907
17.38;7;2;6.977007864;7.005362921;6.968952452
17.39;7;2;6.979585596;6.993763124;6.957030444
17.4;7;2;6.998918589;6.986996576;6.957030444
17.41;7;2;6.996663073;6.984418844;6.959285959
17.42;7;2;7.011807254;6.972174617;6.986029927
17.43;7;2;7.001818538;6.974430132;6.987318793
17.44;7;2;7.007940654;6.967985803;7.01696272
17.45;7;2;7.004718488;6.992796474;7.02469592
17.46;7;2;7.010840604;6.998274156;7.04338449
17.47;7;2;6.990218742;7.020184887;7.031462471
17.48;7;2;6.988929876;7.01986267;7.039195672
17.49;7;2;6.967985803;7.032751338;7.025018137
17.5;7;0;6.993763124;7.023407053;7.018573803
17.51;7;0;7.086883766;7.086561549;7.067550751
17.52;7;0;7.18805995;7.205781907;7.201593081
17.53;7;0;7.221248345;7.307280464;7.258947801
17.54;7;0;7.164860304;7.292458444;7.289880702
17.55;7;0;7.151004963;7.230914871;7.282469693
17.56;7;0;7.170337998;7.236070351;7.249281272
17.57;7;0;7.13199415;7.196115385;7.202237515
17.58;7;0;7.129094196;7.124905374;7.172915736
17.59;7;0;7.123294288;7.11652773;7.176460126
17.6;7;0;7.115883296;7.035651288;7.137794059
17.61;7;0;7.097194708;7.047895525;7.119105466
17.62;7;0;7.104927916;7.048862176;7.08011721
17.63;7;0;7.075606173;6.954130496;7.064973017
17.64;7;0;7.092039237;7.049184392;7.077217258
17.65;7;0;7.037584589;6.981518895;7.066584101
17.66;7;0;7.104605699;7.038873456;7.054662078
17.67;7;0;6.992152041;6.988929876;7.033717988
17.68;7;0;7.102994614;7.056595379;7.036617939
17.69;7;0;6.939308543;7.023084837;6.99698529
17.7;7;0;7.206426342;7.038229022;7.021151537
17.71;7;0;7.109116738;7.016318287;6.971207968
17.72;7;0;6.823310743;7.015673853;7.026951437
17.73;7;0;7.18805995;7.016640503;6.960252608
17.74;7;0;7.158415959;6.984418844;6.97926338
17.75;7;0;6.777233885;7.009873954;6.950908332
17.76;7;0;6.982485545;6.966374721;6.973463483
17.77;7;0;7.145849488;6.967019154;6.969919102
17.78;7;0;7.039840106;6.960897041;6.99698529
17.79;7;0;6.999885239;6.982163329;7.01212947
17.8;7;0;7.077217258;6.995374207;7.047573308
17.81;7;0;7.034362421;7.026951437;7.033395771
17.82;7;0;6.975718998;7.027273654;7.027273654
17.83;7;0;7.059817547;7.01986267;7.048217742
17.84;7;0;6.924808809;7.054339861;6.999885239
17.85;7;0;7.071739571;6.977652297;7.023407053
17.86;7;0;6.8748653;7.050795476;6.991507608
17.87;7;0;7.173237953;7.034040205;7.01116282
17.88;7;0;7.12200542;6.995696423;6.963152556
17.89;7;0;6.750489987;6.964763638;6.976041215
17.9;7;0;6.873576436;7.012773904;6.951230549
17.91;7;0;7.198048689;6.957997093;6.969596885
17.92;7;0;6.878409677;6.94671952;6.971530184
17.93;7;0;6.950908332;6.950908332;7.004718488
17.94;7;0;7.194826515;6.983774411;7.01116282
17.95;7;0;7.116849947;6.993763124;7.042740057
17.96;7;0;6.927064323;7.025018137;7.030495821
17.97;7;0;7.016640503;7.029851387;7.025340354
17.98;7;0;6.907409131;7.024373703;7.047251092
17.99;7;2;7.056917596;7.052728777;6.996340857
18;7;2;6.902575888;6.983129978;7.014384987
18.01;7;2;6.807522166;6.924486593;6.755323221
18.02;7;2;6.70441317;6.728579329;6.577138181
18.03;7;2;6.762089749;6.548461059;6.617415055
18.04;7;2;6.845543642;6.640614543;6.744045675
18.05;7;2;6.900642591;6.694424493;6.840710402
18.06;7;2;6.896775997;6.799466771;6.709246401
18.07;7;2;6.889365025;6.836843811;6.775300591
18.08;7;2;6.888398377;6.853599041;6.859721146
18.09;7;2;6.87325422;6.901287024;6.898387078
18.1;7;2;6.874543084;6.926419891;6.933508649
18.11;7;2;6.863909954;6.950586116;6.930608702
18.12;7;2;6.876798597;6.953486064;6.930608702
18.13;7;2;6.91353124;6.961541474;6.9186867
18.14;7;2;6.923519944;6.954130496;6.915786754
18.15;7;2;6.948008385;6.955097146;6.939952976
18.16;7;2;6.9502639;6.957030444;6.9502639
18.17;7;2;6.964763638;6.947363952;6.980230029
18.18;7;2;6.953163847;6.953163847;6.99601864
18.19;7;2;6.967019154;6.949297251;7.02469592
18.2;7;2;6.955741578;6.978618947;7.02566257
18.21;7;2;6.953486064;6.983129978;7.032106904
18.22;7;2;6.93608638;7.011485037;7.01986267
18.23;7;2;6.931575351;7.012773904;7.017284937
18.24;7;2;6.932542;7.032429121;6.990863175
18.25;7;2;6.938019678;7.02469592;6.983774411
18.26;7;2;6.967663587;7.01792937;6.957997093
18.27;7;2;6.969596885;7.006329571;6.946397303
18.28;7;2;6.994407557;7.003751838;6.957674877
18.29;7;2;6.991829825;6.994085341;6.964763638
18.3;7;2;7.001174105;6.992474258;6.998918589
18.31;7;2;6.991829825;6.988285443;7.004396271
18.32;7;2;7.003107405;6.970241318;7.02082932
18.33;7;2;6.992796474;6.973141267;7.025984787
18.34;7;2;6.992152041;6.965085855;7.039517889
18.35;7;2;6.962508123;6.980552246;7.025340354
18.36;7;2;6.96734137;6.984418844;7.038873456
18.37;7;2;6.953163847;7.014707203;7.009551737
18.38;7;2;6.959608176;7.01212947;7.002785188
18.39;7;2;6.975074565;7.033717988;6.978941163
18.4;7;2;6.978941163;7.030818037;6.964763638
18.41;7;2;7.001818538;7.02662922;6.952197198
18.42;7;2;6.999240806;7.013418337;6.948008385
18.43;7;2;7.014707203;7.011485037;6.976041215
18.44;7;2;7.004718488;7.002785188;6.983452195
18.45;7;2;7.010518387;6.998274156;7.010518387
18.46;7;2;7.007296221;6.986996576;7.01696272
18.47;7;2;7.012773904;6.982485545;7.041128973
18.48;7;2;6.992796474;6.977330081;7.038873456
18.49;7;0;6.988929876;6.960897041;7.04145119
18.5;7;0;6.989252092;6.973141267;7.029851387
18.51;7;0;7.082372728;7.05143991;7.096872491
18.52;7;0;7.172271301;7.210615169;7.209970734
18.53;7;0;7.213837343;7.265069937;7.289558484
18.54;7;0;7.189026602;7.310180424;7.310180424
18.55;7;0;7.14681614;7.234781481;7.271836508
18.56;7;0;7.146171705;7.199981993;7.260236672
18.57;7;0;7.146493922;7.22833713;7.213192908
18.58;7;0;7.113305559;7.149716094;7.198370906
18.59;7;0;7.118138815;7.134571887;7.181293386
18.6;7;0;7.123294288;7.122327637;7.097839142
18.61;7;0;7.100416878;7.056273162;7.106216784
18.62;7;0;7.073350655;7.107505653;7.074317306
18.63;7;0;7.11427221;7.035651288;7.057884246
18.64;7;0;7.034040205;7.020507103;7.051117693
18.65;7;0;7.077539475;7.029206954;7.014707203
18.66;7;0;7.120394335;6.964441422;7.039195672
18.67;7;0;7.022118187;7.033395771;7.031140254
18.68;7;0;7.049184392;6.959608176;7.030818037
18.69;7;0;7.028562521;7.027918087;7.049506609
18.7;7;0;7.024373703;6.953486064;7.006329571
18.71;7;0;7.021473753;7.022118187;7.035329072
18.72;7;0;7.022118187;6.983129978;7.001496322
18.73;7;0;7.035006855;6.996663073;7.019540453
18.74;7;0;7.032751338;7.006007354;6.971207968
18.75;7;0;7.066584101;7.032429121;6.997629723
18.76;7;0;7.017607153;7.024373703;6.942530707
18.77;7;0;7.042095623;7.01696272;6.962508123
18.78;7;0;7.078183909;7.041773407;6.960897041
18.79;7;0;6.968308019;6.989896525;6.991829825
18.8;7;0;7.084628247;7.010840604;7.005040705
18.81;7;0;7.053373211;6.968952452;7.044028924
18.82;7;0;6.99601864;7.019218237;7.031140254
18.83;7;0;7.019540453;6.958641526;7.033073554
18.84;7;0;6.976685648;6.959608176;7.043062274
18.85;7;0;6.998596373;6.95831931;7.000851889
18.86;7;0;7.005685138;6.982485545;7.032751338
18.87;7;0;7.024051487;6.994085341;6.998596373
18.88;7;0;6.990540958;7.032106904;7.011807254
18.89;7;0;6.988285443;7.028884737;6.963474773
18.9;7;0;7.005685138;7.021151537;6.975074565
18.91;7;0;7.004396271;7.049506609;6.940597409
18.92;7;0;7.049506609;6.986996576;6.954130496
18.93;7;0;7.001496322;7.04338449;6.959608176
18.94;7;0;7.043062274;7.035973505;6.993118691
18.95;7;0;7.052728777;6.980552246;7.004396271
18.96;7;0;6.972174617;6.973463483;7.048217742
18.97;7;0;7.055628728;6.972496834;7.033073554
18.98;7;0;7.01406277;6.961541474;7.034040205
18.99;7;2;6.994407557;6.965408071;7.04145119
19;7;2;6.928030972;6.971852401;7.003751838
19.01;7;2;6.766922983;6.84489921;6.84167705
19.02;7;2;6.717946218;6.697002216;6.702802093
19.03;7;2;6.766922983;6.726968252;6.609681894
19.04;7;2;6.81267762;6.755001005;6.607104174
19.05;7;2;6.870354275;6.807522166;6.668002837
19.06;7;2;6.888076161;6.837488243;6.731479269
19.07;7;2;6.900320375;6.870032059;6.819444152
19.08;7;2;6.892587187;6.887753945;6.879054109
19.09;7;2;6.902898105;6.893876052;6.921586646
19.1;7;2;6.889365025;6.907086915;6.940597409
19.11;7;2;6.890331674;6.913209024;6.954774929
19.12;7;2;6.872609788;6.942852923;6.942852923
19.13;7;2;6.876154165;6.953163847;6.940597409
19.14;7;2;6.902898105;6.992152041;6.924808809
19.15;7;2;6.914175672;6.995374207;6.916753402
19.16;7;2;6.942530707;7.02179597;6.936730813
19.17;7;2;6.948975034;7.014384987;6.946075087
19.18;7;2;6.962508123;7.01792937;6.982485545
19.19;7;2;6.969596885;7.003107405;6.994729774
19.2;7;2;6.977007864;7.002140755;7.025018137
19.21;7;2;6.968630236;6.989252092;7.02566257
19.22;7;2;6.96734137;6.986996576;7.033395771
19.23;7;2;6.942530707;6.979907813;7.024373703
19.24;7;2;6.946397303;6.965730288;7.020507103
19.25;7;2;6.929642053;6.968308019;6.996663073
19.26;7;2;6.937697462;6.961219258;6.983774411
19.27;7;2;6.955419362;6.979585596;6.964763638
19.28;7;2;6.96283034;6.985063277;6.95380828
19.29;7;2;6.985063277;7.01696272;6.961219258
19.3;7;2;6.98667436;7.013418337;6.961541474
19.31;7;2;7.002785188;7.030818037;6.988929876
19.32;7;2;6.99601864;7.02469592;6.992474258
19.33;7;2;7.001174105;7.025340354;7.021473753
19.34;7;2;6.999885239;7.01502942;7.02759587
19.35;7;2;6.997307506;7.014384987;7.040162323
19.36;7;2;6.978618947;7.005362921;7.033073554
19.37;7;2;6.97281905;6.997307506;7.035973505
19.38;7;2;6.95380828;6.985063277;7.022118187
19.39;7;2;6.957352661;6.97926338;7.015351637
19.4;7;2;6.966696937;6.974107916;6.981841112
19.41;7;2;6.976041215;6.960252608;6.971207968
19.42;7;2;6.998596373;6.975718998;6.958641526
19.43;7;2;6.992152041;6.979585596;6.949297251
19.44;7;2;7.012451687;7.010518387;6.970885751
19.45;7;2;7.007296221;7.003429621;6.971207968
19.46;7;2;7.019218237;7.034040205;7.002785188
19.47;7;2;7.002785188;7.02179597;7.007296221
19.48;7;2;7.015351637;7.028562521;7.034684638
19.49;7;0;7.002462972;7.01986267;7.034684638
19.5;7;0;7.01889602;7.01599607;7.043706707
19.51;7;0;7.073995089;7.078828342;7.10235018
19.52;7;0;7.174526823;7.230592653;7.224148303
19.53;7;0;7.198048689;7.276347556;7.303091632
19.54;7;0;7.162282566;7.264103284;7.323391358
19.55;7;0;7.148749443;7.238648092;7.304702721
19.56;7;0;7.163893652;7.180648951;7.247025749
19.57;7;0;7.117172164;7.197726472;7.199659776
19.58;7;0;7.114916644;7.130383065;7.246381314
19.59;7;0;7.103961265;7.094939189;7.132960802
19.6;7;0;7.086561549;7.07496174;7.175815692
19.61;7;0;7.113305559;7.053695427;7.069161836
19.62;7;0;7.083339379;7.054662078;7.015673853
19.63;7;0;7.107183435;7.011807254;7.055306512
19.64;7;0;7.069484053;7.000851889;7.071417354
19.65;7;0;7.094294756;7.032751338;6.976685648
19.66;7;0;7.069484053;7.023084837;7.055628728
19.67;7;0;7.063361932;7.030818037;6.992474258
19.68;7;0;7.082372728;7.029851387;7.058850897
19.69;7;0;7.02276262;7.024051487;6.989574309
19.7;7;0;7.075606173;7.045317791;7.064328583
19.71;7;0;6.984741061;6.986352143;7.009873954
19.72;7;0;7.088817067;7.02566257;7.047573308
19.73;7;0;6.949297251;6.971530184;6.98667436
19.74;7;0;7.09912801;7.012773904;7.016640503
19.75;7;0;6.936408596;6.936730813;6.985385494
19.76;7;0;7.112983342;7.004396271;7.003751838
19.77;7;0;6.948652818;6.954452713;6.952197198
19.78;7;0;7.090428152;6.969596885;6.965730288
19.79;7;0;7.01406277;6.990540958;6.958963743
19.8;7;0;7.042740057;7.031140254;6.98764101
19.81;7;0;7.074639523;7.037262372;6.991185392
19.82;7;0;7.029851387;7.019540453;7.04145119
19.83;7;0;7.046928875;7.050151043;7.033395771
19.84;7;0;7.02469592;6.99505199;7.025340354
19.85;7;0;6.998918589;7.04145119;7.051762127
19.86;7;0;7.038551239;7.020184887;7.005040705
19.87;7;0;6.945430654;6.991829825;7.036940155
19.88;7;0;6.953163847;6.964441422;7.01502942
19.89;7;0;6.986352143;6.968630236;7.006007354
19.9;7;0;7.008262871;6.951230549;6.972496834
19.91;7;0;7.024051487;6.964441422;6.983129978
19.92;7;0;7.01502942;6.98570771;6.947363952
19.93;7;0;7.025984787;7.003107405;6.958641526
19.94;7;0;7.011807254;7.008262871;6.958641526
19.95;7;0;7.024373703;7.035651288;6.988607659
19.96;7;0;7.02179597;7.01696272;6.990540958
19.97;7;0;7.004074055;7.02759587;7.040484539
19.98;7;0;7.045640008;7.02276262;7.036940155
19.99;7;0;6.968308019;7.012451687;7.01986267
20;7;0;7.043706707;7.037262372;7.050795476
