Epoche;Durchschnitt
Fehler;-
697;13910.671259
698;14157.032411
699;14436.505521
700;13369.514274
701;12851.013040
702;11694.275420
703;10606.445725
704;9750.926316
705;8856.994884
706;9179.118805
707;8343.874007
708;10031.232065
709;9539.627823
710;9578.056677
711;8818.093570
712;8028.648230
713;7309.517043
714;6658.597106
715;6070.698692
716;6236.335636
717;6400.726574
718;7778.865756
719;7791.571738
720;7152.113645
721;7376.285058
722;8236.933806
723;9380.404942
724;10245.219842
725;11440.785374
726;10863.461156
727;10539.262188
728;9724.486105
729;9936.784582
730;10243.736961
731;9751.621793
732;9771.754221
733;9089.945506
734;10073.990955
735;11407.185672
736;12829.510800
737;13069.578195
738;12468.728004
739;11475.088120
740;11618.993251
741;10565.463547
742;9592.955941
743;8712.403415
744;7926.986822
745;7743.372362
746;8364.255354
747;8466.624537
748;7977.601801
749;7482.983593
750;8110.332638
751;9201.151387
752;11411.740349
753;11050.635900
754;10743.689739
755;11021.608940
756;10301.755919
757;10826.473764
758;12864.797912
759;13886.862423
760;13185.823250
761;12277.011868
762;12812.761743
763;11726.381534
764;11661.703849
765;12588.160968
766;13051.976761
767;13315.421260
768;12533.090949
769;11675.198982
770;12194.753390
771;12184.897385
772;12869.878375
773;12404.376321
774;11268.945720
775;10231.710520
776;11500.346296
777;11108.521414
778;11201.742399
779;11460.285234
780;10946.841951
781;9933.124587
782;9856.279675
783;11720.947042
784;11000.634066
785;10037.376944
786;10035.643809
787;9769.795623
788;9483.354656
789;9342.646623
790;10178.736519
791;10238.064878
792;10322.233137
793;10531.880117
794;10613.884798
795;11969.264281
796;12619.813514
797;12272.671220
798;12090.611960
799;11001.844149
800;10555.931880
801;10384.065527
802;11209.620732
803;11054.449355
804;10935.962240
805;9939.149662
806;9030.185070
807;9163.100261
808;10340.382358
809;10787.569583
810;10810.535376
811;10762.445039
812;9915.916373
813;9349.857376
814;10489.353729
815;9568.699320
816;10627.679633
817;11474.064849
818;10572.554872
819;10527.663955
820;10941.365205
821;10693.113438
822;10562.098826
823;12869.832698
824;13385.498813
825;14320.870027
826;13739.537947
827;12557.681201
828;11394.214581
829;11230.525292
830;10770.109799
831;10462.660239
832;10244.333992
833;9307.517819
834;8463.760297
835;9500.159160
836;9953.347271
837;9591.742737
838;8722.881421
839;9059.822138
840;9453.912478
841;9855.578700
842;9813.071144
843;9673.483760
844;8836.241524
845;9453.599657
846;9625.485752
847;9848.308337
848;9471.754044
849;9537.031708
850;9415.812847
851;8730.379454
852;8164.103783
853;7836.087701
854;8185.652442
855;9479.762589
856;10230.179732
857;10473.346131
858;9667.263224
859;9533.584676
860;8802.269444
861;8067.925022
862;7937.119557
863;8136.300235
864;7584.490731
865;7417.057534
866;7203.059227
867;6649.352108
868;6365.430933
869;6633.298700
870;7623.063573
871;7990.171053
872;7914.402041
873;8600.201579
874;9684.923595
875;9389.320921
876;9538.204512
877;8681.117938
878;9798.788561
879;8906.114710
880;9504.564848
881;9153.743993
882;8319.357546
883;7564.930715
884;7170.251700
885;6534.887745
886;6850.129736
887;6247.550685
888;7243.295064
889;7465.039975
890;8300.931205
891;10143.789509
892;11458.070702
893;10832.172321
894;9830.171457
895;8924.253217
896;8763.621857
897;9393.359652
898;8533.185710
899;8653.233196
900;8701.934088
901;8873.292648
902;8063.167271
903;7729.870693
904;7844.065038
905;7146.302593
906;6801.028319
907;6686.085412
908;6163.234113
909;5862.664272
910;5412.111541
911;5540.365184
912;6422.823921
913;6480.556082
914;9176.610042
915;9256.525449
916;10842.559819
917;10645.597347
918;11315.675922
919;10583.388493
920;10269.031669
921;10878.491346
922;10735.441195
923;10110.525909
924;10156.382768
925;10159.447312
926;9749.279009
927;9159.993217
928;9076.161492
929;9281.937808
930;8603.655967
931;8370.105689
932;8752.326678
933;7991.365503
934;7285.773238
935;6645.699744
936;6482.940938
937;7463.893382
938;7400.895246
939;6984.437281
940;7075.770076
941;6795.624994
942;6657.987774
943;6275.842701
944;7346.375451
945;8999.873336
946;8881.075050
947;8125.707850
948;8763.003168
949;8018.236990
950;8466.739655
951;8305.372100
952;8271.793443
953;8055.732042
954;8189.847671
955;8226.251703
956;8934.826074
957;9214.569100
958;10574.949907
959;9653.431740
960;9703.814543
961;9482.230623
962;9820.100311
963;10122.639948
964;9434.057849
965;10100.722499
966;9265.867523
967;9133.553725
968;8938.006492
969;8483.664502
970;8293.322698
971;9091.714273
972;9342.736055
973;9375.700196
974;8922.809359
975;8130.792579
976;7409.788134
977;7616.209213
978;8178.963986
979;10061.744838
980;10980.289867
981;10892.635058
982;10719.607944
983;9731.561473
984;9805.005320
985;9834.586555
986;10401.276554
987;10570.788570
988;9620.892824
989;9539.698292
990;9318.889934
991;8483.614292
992;8327.254574
993;8079.615277
994;7367.081456
995;6921.728554
996;6470.029246
997;5931.547677
998;6210.630961
999;6524.155510
